start,end,text
175920,176920," Let's talk about it."
176920,177920," Yeah."
177920,182160," Our little video about Windows Modern Standby really lit some fires internally over at Microsoft."
182160,187760," And Alex was able to have a chat with the VP of Windows platform and services to go over"
187760,189480," some questions."
189480,190840," Question number one."
190840,197120," Why the heck is S3 sleep, which seemed to work pretty good, being removed from the"
197120,198800," biases of laptops?"
198800,203360," And the answer is Microsoft is moving away from S3 sleep because how each device goes"
203360,206600," to sleep is controlled by that device's firmware."
206600,211280," That means for a device to sleep properly, the firmware needs to be maintained by the"
211280,212840," company that made said device."
212840,217640," And I don't know about you, Luke, but sleep has worked perfectly on every computer I've"
217640,219080," ever owned."
219080,226760," I genuinely don't believe I have ever actually had a computer where sleep consistently worked."
226760,227760," Ever."
227760,228760," I don't think I have."
228760,230440," You haven't actually owned that many computers."
230440,231440," No, that's true."
231440,232440," Yeah."
232440,233440," That's valid, true and fair."
233440,235360," But you've owned two laptops ever."
235360,236360," No."
236360,237360," You're a snooze."
237360,239160," I'm on my fourth."
239160,240160," Really?"
240160,241920," What do you run for a laptop now?"
241920,243880," I got a pretty cool one, actually."
243880,244880," Did you steal it from work?"
244880,245880," I did."
245880,246880," You told me to, to be fair."
246880,248640," You literally told me to on a show."
248640,250280," There is footage proof of this."
250280,252520," You threw laptops at me."
252520,253520," I did do that."
253520,254520," You did."
254520,255520," What are you running now?"
255520,256520," What did you take?"
256520,257520," I didn't."
257520,258520," What do you have?"
258520,259520," I didn't."
259520,260520," I didn't actually."
260520,261520," And did you use it to cheat in the art challenge?"
261520,262520," No."
262520,263520," No."
263520,264520," I genuinely didn't."
264520,265520," Okay, what is it?"
265520,266760," I actually don't even remember."
266760,268800," It's in a SUS laptop."
268800,269800," It's a nice one."
269800,270800," I don't remember the model."
270800,271800," I didn't ask."
271800,273320," Like I just asked for a laptop."
273320,275280," That was it."
275280,277280," And I got handed like a very nice one."
277280,278280," Okay."
278280,280520," It's like when you turn it on, it goes like, phew."
280520,281520," Okay."
281520,282520," I know that much."
282520,283520," All right."
283520,284520," Yeah, it does that."
284520,290480," By using S0 sleep instead of S3 sleep, Microsoft gets more control over sleep instead of the"
290480,295160," device manufacturer and has a much higher success rate for everything going to sleep"
295160,298400," and waking up properly using S0 sleep."
298400,301440," Also apparently helps with security since Windows is in control of the device at all"
301440,302440," times."
302440,304000," Okay."
304000,307480," Our next question is, well, you know, that's a problem."
307480,310320," Obviously still because it's not working properly still."
310320,313200," So what is being done?"
313200,317880," As we anticipated, figuring out what's going wrong with Windows modern standby is very"
317880,324960," difficult since many of the bugs are what they called hyzen bugs, aka if you observe"
324960,329040," the bugs, their behavior actually changes."
329040,334480," A lot of telemetry is turned off during sleep to reduce power consumption, obviously."
334480,340960," But this also means that if you turn on said telemetry to try to diagnose a problem with"
340960,344920," sleep, well, the test you're running is no longer the same because now you've got a"
344920,346880," bunch of telemetry running."
346880,350520," They've looked into the situation that we described where a laptop doesn't properly go"
350520,355240," into disconnected sleep when you unplug it while it is sleeping."
355240,358040," On some devices, it looks like we actually got it right."
358040,362280," That does seem to be a problem and they're looking into a fix."
362280,369160," But they said it is only one of many potential ways that modern standby can cause problems."
369160,376040," Basically, if we want this issue to go away, Microsoft needs a whack ton of data."
376040,377280," All right, then."
377280,382400," I will say one thing before you go there, I will say the hyzen bugs thing."
382400,383400," Yes."
383400,388400," I think most people when they hear that aren't going to think like if you change some bad."
388400,389400," Yeah."
389400,390400," Yeah."
390400,391400," Totally."
391400,392960," Anyways, it doesn't matter."
392960,394840," Our chairs are at really different heights."
394840,395840," I need to."
395840,398840," Ah, that's what happened."
398840,403440," Yeah, that's not real."
403440,409720," Anyway, so what should you do when modern standby problems happen to someone within"
409720,410720," minus media group?"
410720,417360," We've been given a direct line to report these bugs, which is great for us to help get them"
417360,418360," data."
418360,422440," We can probably imagine not everyone is going to be able to do that."
422440,423440," Well, okay."
423440,424440," So first the process for us."
424440,429680," When we find a laptop hot and dead, we can go into command prompt as an admin and type"
429680,432960," in power C. This is going to be CFG."
432960,434280," That's going to be a typo."
434280,438200," Power config space slash sleep study."
438200,443520," This makes a zip file with all the battery data from our computer for the last while."
443520,445960," The notes here say maybe do this on your laptop now to demonstrate."
445960,447040," I did it last week."
447040,449600," The float plane version of the vaud, I think actually does have it."
449600,450600," I think so."
450600,451600," I think so."
451600,452600," So I'm not going to bother doing it again."
452600,454080," The point is it makes a little zip file."
454080,457240," We are then able to forward this log directly to Microsoft so they can hopefully figure"
457240,458400," out what's going on."
458400,463680," Unfortunately, not everyone gets a direct line to Microsoft, but by reporting bugs, we can"
463680,466160," hopefully get them more data to figure things out."
466160,467840," And these are the steps."
467840,472800," The feedback hub is the best way to provide detailed feedback on issues to the Windows"
472800,473800," engineering team."
473800,474800," Don't really show it."
474800,475800," Yeah."
475800,476800," Yeah, sure."
476800,483920," So detailed logs and can run additional diagnostics to help them fix issues."
483920,488840," Feedback hub can be opened up in Windows and you just need to give yourself a relevant"
488840,489840," title."
489840,493840," Like say, for example, that my computer battery is draining while it is asleep."
493840,497320," Click report a problem, then provide more information on the specific issue."
497320,501080," We've got an example kind of filled out for you, but the more details you can provide"
501080,502360," the better."
502360,503720," What was happening before?"
503720,505640," What was happening after?"
505640,508320," Click next, choose power and battery and sleep."
508320,512480," It might actually automatically select this based on what you provided in the description."
512480,518760," And make sure, though, that you get the right dropdown selected here."
518760,522120," This way it will actually end up with the appropriate engineering team."
522120,526640," It will also help to gather relevant telemetry from your system."
526640,528200," Next new feedback."
528200,532280," And then on the add more detail section, mark as high severity if you've hit the battery"
532280,533280," drain issue."
533280,535880," So, you can clearly a major focus for them."
535880,538960," Then for items below, I'd pick inability to use my PC."
538960,539960," I mean, your battery is dead."
539960,543280," So like, come on, let's go."
543280,547240," In section four, this is the most critical part, gathering additional data."
547240,550520," Without this, they will not have enough data to diagnose the issue."
550520,555760," So for the battery drain issues, select sleep, click start recording, then wait 10 seconds"
555760,557920," or so and press stop."
557920,560640," You don't need to go through the actual sleep process, nor do you need the screenshots"
560640,564240," that may take a minute or two after stopping the recording, by the way."
564240,567240," You can also put your computer to sleep during the process, then reawaken it."
567240,570440," It will collect data across this process."
570440,571880," Then click submit."
571880,576280," There's also a forum post, which maybe Luke will open here, that will show you guys how"
576280,580760," to go over these steps if you didn't manage to catch everything that we just said just"
580760,581760," now."
581760,584840," Thank you very much, Alex, for creating that."
584840,586440," So that's it guys."
586440,592240," The only way for us to solve this problem is to work together, get Microsoft as much data"
592240,596080," as we can about the problem because in their defense."
596080,600280," And I think I often give Microsoft a pretty hard time."
600280,608720," They're a multi many billions of dollars company and sometimes they have problems that I just"
608720,611240," that feel just utterly inexcusable."
611240,615920," Like any of their multiplayer gaming stuff, basically at all on PC."
615920,619320," The default search within Windows Start menu."
619320,623720," How that is so bad in this day and age."
623720,625200," It just it boggles the mind."
625200,627560," I give them a pretty hard time."
627560,636400," But in their defense, in defense of our corporate overlords, please don't cut the power to the"
636400,638760," WAN show."
638760,646120," It really is a huge challenge supporting such a wide variety of different configurations."
646120,650240," And on the PC, it is functionally infinite, right?"
650240,654640," Like even on Android, you guys, I think, struggle a fair bit on the float plane app compared"
654640,655640," to iOS."
655640,656640," Is that fair to say?"
656640,661200," Yeah, because there's so many devices and you try to change something and it like, okay,"
661200,663960," this like API version will cut off this many devices."
663960,668720," If you try to use it, whatever blah, blah, like it's it can be pretty annoying."
668720,675800," And sleep is, as we mentioned earlier, a very tough problem to diagnose."
675800,677280," Yes."
677280,685120," On Android, it's a fraction of what you deal with on the Windows PC side of things within"
685120,688440," a single generation of devices."
688440,692640," You've got your Intel, you've got your AMD, you've got all your different tiers of all"
692640,693960," the different SKUs from both of them."
693960,697360," Oh, don't forget, there's desktop and mobile, right?"
697360,700480," And then, oh, well, I mean, there's not just one motherboard."
700480,706040," No, no, no, you've got dozens upon dozens of motherboard options for everyone of those"
706040,708680," chips, all with slightly different firmware."
708680,713680," Oh, and don't forget that you might plug any number of random what you plugged a tape"
713680,714680," drive in."
714680,716800," Who plugs in a tape drive?"
716800,717800," Right?"
717800,721480," Like that's the kind of thing they're dealing with and all these different devices, many"
721480,726640," of which are engineered by very, very small teams, surprisingly small teams, like, like"
726640,732560," some, some, okay, I just became aware yesterday of a sound card, okay?"
732560,740560," A sound card from way back in the early 2000s that you need if you want to build a DIY first"
740560,744680," gen Xbox dev kit."
744680,750040," And they're in short supply because I guess people build first gen Xbox dev kits, like"
750040,751800," for fun."
751800,758880," So so an enterprising member of the community actually created a blueprint for this sound"
758880,766200," card that you can send to some, like, PCB, yeah, small run, PCB manufacturer overseas,"
766200,770360," and they'll whip it up for you for about 50 bucks and send it back and then, okay, so"
770360,776600," let's say you get a PCI e to PCI adapter and you put one of those damn things in your system."
776600,779360," Who knows how that goes to sleep?"
779360,784120," So it is legitimately a difficult problem for real."
784120,787600," Hopefully this helps."
787600,790000," And that's all I have to say about that."
790000,792120," Why don't we move on to the coffee zilla news?"
792120,798080," Can I just say I only recently became aware of coffee zilla's channel?"
798080,801360," And I feel like I've really been missing out because it's awesome."
801360,802360," Me too."
802360,805520," I haven't had enough time to watch full length, but like juicy."
805520,806520," Yeah."
806520,811440," This isn't actually it's one of those funny things where, you know, just serendipity"
811440,819200," strikes sometimes and I became aware, a new of coffee zilla twice this week."
819200,821560," Like I'd never become aware."
821560,833280," And then twice they landed in my in my inbox or in my, it was actually a document that I"
833280,838720," was reading kind of like a, like a, like a marketing, like a marketing guide document"
838720,842600," that I was looking at trying to figure out how to market better on LTT store."
842600,850080," And it was written for me specifically and had like a kind of a tone to it."
850080,851560," Something something something don't do this."
851560,853120," You don't want to end up on coffee zilla."
853120,856480," And I was like, okay, I would have never done that in the first place, but be what the"
856480,858360," crap is coffee zilla."
858360,863520," And then it ended up in my inbox because of the crypto zoo issue."
863520,870840," Now I want to say first of all, that it kind of could have been us."
870840,871840," Remember Linus coin?"
871840,873360," Yeah, we never did it."
873360,874360," No."
874360,875360," Okay."
875360,878080," So a, we never actually built a crypto token."
878080,880760," It's amazing how much people wanted us to make one."
880760,881760," And B."
881760,885520," What are we going to call it at the end of the day?"
885520,891720," I'm going to be like, yeah, we're going to be like, we're going to have to be like, we've,"
891720,897440," we're going to be like, we're going to be like, we're going to be like, we're going to"
897440,903400," be like, we're going to be like, we're going to be like, we're going to be like, we're going"
903400,905760," to be like, we're going to be like, we're going to be like, this is the only way we're"
905760,906760," going to do this."
906760,909360," If we, if we just openly tell everyone, we're scamming them."
909360,915360," Like this is a way to donate."
915360,920800," And if you guys ultimately go for it, then hey, we were all on the same page here."
920800,923960," So that, that was never going to happen."
923960,930200," But I'm really glad that even if we had approached it that way, like L.O.L. we're scamming you."
930200,936600," I'm glad we didn't because men, the way that sentiment has changed from L.O.L. meme coins."
936600,942640," Yeah, it's all a big rip off to, oh my gosh, I can't believe that this collapsed and my"
942640,944120," life savings are gone."
944120,947280," It feels like it happened really fast, hey?"
947280,950240," Yeah, definitely."
950240,955760," And I, one of the reasons why we ended up not doing the whole rug poll coin thing, rug"
955760,961680," poll coin was because we didn't trust people to take us seriously that it was a scam."
961680,965720," I don't even remember all the, we had multiple conversations around this."
965720,966720," Yeah."
966720,972960," Because it's like honestly, if you want to get rich quick, it really does seem like the"
972960,974120," winning move."
974120,975120," Just scamming people?"
975120,976120," Yeah."
976120,977120," Yeah."
977120,979600," I mean, how much more money would I have if I just scammed people?"
979600,980600," Probably a lot."
980600,982600," Like took like all the gambling sponsorships."
982600,984520," But then coffee is going to come for you."
984520,985920," Where you're getting paid to."
985920,986920," Okay."
986920,987920," So, so what all is there?"
987920,988920," Okay."
988920,990040," Like gambling seems like a really good one."
990040,994000," By the way, we, we do not accept any gambling sponsorships."
994000,995480," Gambling sponsors, forget about it."
995480,996480," Yeah."
996480,997480," But like gambling sponsorships."
997480,1000040," So you had, you had what's his nuts?"
1000040,1001040," Train wrecks."
1001040,1004040," No, no, no, no, no, no old school."
1004040,1006680," That guy that had the razor sponsorship for the longest time."
1006680,1007680," Razor sponsors."
1007680,1008680," Yeah."
1008680,1009680," Yeah."
1009680,1010680," Yeah."
1010680,1011680," Yeah."
1011680,1012680," Yeah."
1012680,1013680," Yeah."
1013680,1014680," Yeah."
1014680,1015680," Where he owned the, the like, like CSGO betting site or whatever."
1015680,1016680," Oh, I'm not going to remember the name, but there was two of them, wasn't there?"
1016680,1017680," Yeah."
1017680,1018680," Yeah."
1018680,1019680," Yeah."
1019680,1020680," There was two guys."
1020680,1021680," The two different CSGO like skin gambling sites or whatever."
1021680,1022680," Yeah."
1022680,1023680," Yeah."
1023680,1024680," Yeah."
1024680,1030640," So gambling on a site and like winning, but actually that site is giving you money to lose"
1030640,1031640," on the site."
1031640,1032840," That's a really popular one."
1032840,1033840," Yeah."
1033840,1034840," Yeah."
1034840,1035840," I syndicate, syndicate."
1035840,1036840," That's the one."
1036840,1037840," That's the one."
1037840,1038840," Yeah."
1038840,1044800," That was, I can't believe the like tiny little wrist slap that those guys got off with like"
1044800,1046840," holy smokes."
1046840,1050840," Um, what, what, what are, what are some of the other, what are some of the other good"
1050840,1051840," games?"
1051840,1056320," What kind of site you actually own and then gambling on a site where you're being paid"
1056320,1057320," and oh, right."
1057320,1060600," And the odds are tilted in your favor to make it seem like you're going to win because you're"
1060600,1062520," being paid by the site."
1062520,1065560," That's, uh, yeah, that seems to be two of the really popular ones."
1065560,1067880," And then of course there's the whole NFT one."
1067880,1073840," So why don't we, why don't we get into what exactly it is that happened with crypto zoo?"
1073840,1079160," We'll, we'll talk a little bit about, um, you know, our take on this, but this is not"
1079160,1083480," a substitute for going and watching the coffees of the video because it is excellent."
1083480,1086280," Uh, the one that I actually, I haven't, I haven't watched this one."
1086280,1087640," I'm assuming it's excellent."
1087640,1094760," The one that I watched recently was on, um, uh, hold on."
1094760,1099920," When it was drawn to my attention, do, do, do, do, do, do, I really, really enjoyed it"
1099920,1100920," though."
1100920,1103200," It was super awesome."
1103200,1106560," Youtuber accidentally exposes the scam he's promoting."
1106560,1107560," I show speed."
1107560,1108560," Yeah."
1108560,1110160," So it's a really good video, really good video."
1110160,1111240," Don't take my word for it."
1111240,1114400," Take the word of the 6.1 million people who watched it already."
1114400,1115400," Great channel."
1115400,1118320," Anyway, the point is Luke, do you want to give us the run down here?"
1118320,1119320," Uh, sure."
1119320,1121600," Crypto zoo is an NFT based game."
1121600,1122600," Nice."
1122600,1124400," Sort of sounds legit."
1124400,1126040," We'll get into that in a second."
1126040,1127040," Yeah."
1127040,1128880," Crypto zoo, where players can earn passive income."
1128880,1129880," Totally."
1129880,1130880," Makes sense."
1130880,1131880," Definitely."
1131880,1135160," Uh, it was initiated and heavily promoted by Logan Paul in quotes."
1135160,1137440," It's a really fun game that earns you money."
1137440,1138440," Wouldn't that be great?"
1138440,1139440," Uh, the player purchases."
1139440,1140440," Can I play it now?"
1140440,1141440," No."
1141440,1142440," No."
1142440,1144240," The player purchases zoo token."
1144240,1147320," They use zoo to purchase eggs of animals."
1147320,1152680," These eggs can be bred and interesting and minted to create unique NFTs."
1152680,1156840," The hatched animals should be some sort of cross between the two."
1156840,1161080," The unique hatched animals would then accrue value."
1161080,1162960," This is not new and has basically been done before."
1162960,1163960," There's crypto kitties."
1163960,1166000," I think people in the space have heard of crypto kitties."
1166000,1167960," It was a fairly major project."
1167960,1170520," New token launched in July 2021."
1170520,1175000," At the time of launch, $2.5 million worth of eggs had been sold."
1175000,1178920," Crypto zoo was supposed to come out in September of that year."
1178920,1180480," Cough, cough, star citizen."
1180480,1185440," Uh, Val, value plummeted by October rose a bit in November and then crash again in May."
1185440,1188080," Uh, as, as crypto things tend to do."
1188080,1193040," The crypto zoo website says that it was undergoing upgrades to the core infrastructure of the"
1193040,1194040," ecosystem."
1194040,1197040," That's the biggest among the main."
1197040,1198040," Big statement."
1198040,1200240," Biggest load of jargon I've ever heard."
1200240,1201240," That's so good."
1201240,1204120," I'm taking that for sure."
1204120,1205120," Why isn't this happening?"
1205120,1209080," Uh, it's just tough, you know, we're, we're undergoing updates to the core infrastructure"
1209080,1210280," of the ecosystem."
1210280,1211280," Yeah, sorry."
1211280,1215480," We, we'd love to get back to you, but, uh, we're, our team is busy upgrading, uh, core"
1215480,1221360," aspects of the ecosystem, uh, infrastructure, um, but plug."
1221360,1223160," How are you?"
1223160,1224160," Will Whedon."
1224160,1229160," Uh, uh, okay."
1229160,1235440," It's the, it's the even fin, fin, fin, Dyson, fin, Dyson."
1235440,1236440," I'm so sorry."
1236440,1237440," I guarantee you that's wrong."
1237440,1238440," I apologize."
1238440,1243000," Uh, AKA coffee Zilla has uploaded several videos criticizing Logan Paul's crypto zoo."
1243000,1247160," He has done similar videos uncovering scams and frauds over the past few years."
1247160,1250440," Uh, these often relate to crypto and NFTs."
1250440,1251640," I'm so surprised."
1251640,1253080," Uh, the criticism."
1253080,1257320," The NFTs initially released were photos that can be easily found on the internet and then"
1257320,1262320," edited just like every NFT, um, well, of, of that type."
1262320,1265240," I know there's a, it's a technology that can be used for other."
1265240,1266240," Yeah, sure."
1266240,1270360," Um, the eggs couldn't be hatched bit of an issue when that's the core functionality of"
1270360,1271360," the game."
1271360,1273080," Players couldn't get their money back."
1273080,1278200," I'm not surprised, but, you know, it is a thing and basically nothing works and the site"
1278200,1280600," never fully launched."
1280600,1281600," Big yikes."
1281600,1284760," Logan has blamed the main developer of the project."
1284760,1290760," He said he got involved with the wrong people, uh, made mistakes and missteps and then that"
1290760,1293640," there is a new team working on the project now."
1293640,1299760," The dev later said that Logan hired a team then failed to pay them bit of an issue."
1299760,1305320," Coffee Zilla has since been publicly invited to go in Logan's podcast impulsive to talk"
1305320,1306320," about this."
1306320,1309040," Uh, he has declined for now on Twitter."
1309040,1310040," Yeah."
1310040,1311040," Okay."
1311040,1312040," This is the part where I was like, wait, what?"
1312040,1313040," Yeah."
1313040,1317520," He had Logan, he invited Logan first privately and then Logan publicly invited him."
1317520,1318520," Yeah."
1318520,1322840," So you mean that wasn't going to come out podcast like what?"
1322840,1326000," You didn't think coffee Zilla was going to go like, yeah, by the way, I invited this"
1326000,1327000," guy first."
1327000,1328000," Like you're getting exposed."
1328000,1330480," Why are you doing more stuff behind the scenes?"
1330480,1331480," So weird."
1331480,1335840," I mean, they, I mean, the drama gets more views."
1335840,1337400," The drama gets more views."
1337400,1338400," Fair enough."
1338400,1340640," It is something as a feature, not a bug."
1340640,1344320," That is something that he is legitimately very good at is stirring things."
1344320,1347480," Always has been coffee Zilla has been public."
1347480,1348480," Oh, right."
1348480,1351520," Already did that part."
1351520,1357840," He refuses to fly to his in quotes crypto zoo tax haven on New Year's LOL."
1357840,1359320," Ooh."
1359320,1360320," Ooh."
1360320,1361320," Yeah."
1361320,1363120," Good stuff."
1363120,1367920," So is there?"
1367920,1371400," As far as I know, board ape is getting, or a board eight yacht club or whatever is getting"
1371400,1375120," sued right now for like racism stuff or something."
1375120,1380000," Oh, like the NFT space is crumbling faster than I would have even expected."
1380000,1382200," I heard there's a, there's a company."
1382200,1386480," Man, I, okay, this is, this is, I only sort of vaguely remember reading about it."
1386480,1388720," So take this for what it is."
1388720,1396280," But I heard there's a company that specializes in helping you turn your NFTs into a tax write"
1396280,1401120," off that you can utilize for like this, this year, like this tax year."
1401120,1405240," Because you lost so much money on them."
1405240,1407080," And apparently business is booming."
1407080,1408080," Oh my."
1408080,1409080," Yeah."
1409080,1412120," Honestly, it was pretty well."
1412120,1413280," Whoever did that is smart."
1413280,1414280," Yeah."
1414280,1415280," Yeah."
1415280,1421160," I mean, you, I, you, if you lose money on an investment, you absolutely should try to,"
1421160,1425240," you know, get it at least non taxable."
1425240,1428400," Like if the money, if the money is lost, then it's lost."
1428400,1429720," Like it's not income."
1429720,1431120," That's for sure."
1431120,1434840," So I'm so opposite of that."
1434840,1435840," Yeah."
1435840,1436840," Yeah."
1436840,1437840," Pretty rough."
1437840,1438840," Now this is great."
1438840,1442800," I did not know this, which is sort of embarrassing."
1442800,1445640," Coffeezilla has made a video about me."
1445640,1446840," Oh, really?"
1446840,1448040," Yes."
1448040,1452440," It was back when we did that nice hash sponsored video."
1452440,1454360," And I obviously haven't watched it."
1454360,1455560," I'm very sorry."
1455560,1459280," I, I will, I will watch it at some point."
1459280,1462880," So I obviously haven't watched it, but let's go."
1462880,1470120," It is apparently focused on the criminal history of the founder of Nice Hash."
1470120,1471680," Oh."
1471680,1478680," Which I did become aware of after we uploaded that video that was sponsored by Nice Hash."
1478680,1482720," We did tell you guys after that on the following when show, there's actually comments under"
1482720,1483720," the video about it."
1483720,1484720," I was just looking."
1484720,1486680," I'm browsing the, I can't watch the video live."
1486680,1491400," So I'm browsing the comments to see sort of what was in it and what wasn't in it."
1491400,1494960," So people apparently a week later, we did address it on WAN show."
1494960,1497640," No, it was not something that I was aware of."
1497640,1500040," And we have not worked with Nice Hash since then."
1500040,1502040," We won't work with Nice Hash again."
1502040,1505440," With that said, that doesn't mean, and like I said at the time, it doesn't mean that"
1505440,1506440," I haven't used the product."
1506440,1508400," It doesn't mean that I wouldn't use the product."
1508400,1511680," It's been fine the times that I've used it."
1511680,1513440," In fact, I used it today."
1513440,1514680," We did a video."
1514680,1517920," The title is going to be Ask Me Why I'm Crypto Mining in 2023."
1517920,1520520," I know why it's great."
1520520,1525440," Anyway, I was lazy."
1525440,1529280," And as you will discover later on in the video, it doesn't really matter."
1529280,1536280," So we just, we use Nice Hash to effectively mine as a benchmark."
1536280,1544240," And so hopefully I'm going to watch this video and it's going to not be too bad."
1544240,1550800," I guess I have that to look forward to after the show."
1550800,1553200," Excuse me."
1553200,1555200," Hey, Al."
1555200,1556200," It's rough."
1556200,1557360," Alrighty, cool."
1557360,1560520," We've had a lot of sponsorships."
1560520,1561520," We've been around for a long time."
1561520,1566240," We've had a lot of sponsorships that have gone extremely well."
1566240,1568240," We've been around for a long time."
1568240,1570240," We've been around for a long time."
1570240,1572240," We've been around for a long time."
1572240,1574240," We've been around for a long time."
1574240,1576240," We've been around for a long time."
1576240,1579240," We've been around for a long time."
1579240,1582240," We've been around for a long time."
1582240,1585240," We've been around for a long time."
1585240,1588240," We've been around for a long time."
1588240,1590240," We've been around for a long time."
1590240,1592240," We've been around for a long time."
1592240,1594240," We've been around for a long time."
1594240,1596240," We've been around for a long time."
1596240,1598240," We've been around for a long time."
1598240,1600240," We've been around for a long time."
1600240,1602240," We've been around for a long time."
1602240,1604240," We've been around for a long time."
1604240,1606240," We've been around for a long time."
1606240,1608240," We've been around for a long time."
1608240,1610240," We've been around for a long time."
1610240,1612240," We've been around for a long time."
1612240,1614240," We've been around for a long time."
1614240,1616240," We've been around for a long time."
1616240,1618240," We've been around for a long time."
1618240,1620240," We've been around for a long time."
1620240,1622240," We've been around for a long time."
1622240,1624240," We've been around for a long time."
1624240,1626240," We've been around for a long time."
1626240,1628240," We've been around for a long time."
1628240,1630240," We've been around for a long time."
1630240,1632240," We've been around for a long time."
1632240,1634240," We've been around for a long time."
1634240,1636240," We've been around for a long time."
1636240,1638240," We've been around for a long time."
1638240,1640240," We've been around for a long time."
1640240,1642240," We've been around for a long time."
1642240,1644240," We've been around for a long time."
1644240,1646240," We've been around for a long time."
1646240,1648240," We've been around for a long time."
1648240,1650240," We've been around for a long time."
1650240,1651240," We've been around for a long time."
1651240,1653240," We've been around for a long time."
1653240,1655240," We've been around for a long time."
1655240,1657240," We've been around for a long time."
1657240,1659240," We've been around for a long time."
1659240,1661240," We've been around for a long time."
1661240,1663240," We've been around for a long time."
1663240,1665240," We've been around for a long time."
1665240,1667240," We've been around for a long time."
1667240,1669240," We've been around for a long time."
1669240,1671240," We've been around for a long time."
1671240,1673240," We've been around for a long time."
1673240,1675240," We've been around for a long time."
1675240,1677240," We've been around for a long time."
1677240,1679240," We've been around for a long time."
1679240,1680240," We've been around for a long time."
1680240,1682240," We've been around for a long time."
1682240,1684240," We've been around for a long time."
1684240,1686240," We've been around for a long time."
1686240,1688240," We've been around for a long time."
1688240,1690240," We've been around for a long time."
1690240,1692240," We've been around for a long time."
1692240,1694240," We've been around for a long time."
1694240,1696240," We've been around for a long time."
1696240,1698240," We've been around for a long time."
1698240,1700240," We've been around for a long time."
1700240,1702240," We've been around for a long time."
1702240,1704240," We've been around for a long time."
1704240,1706240," We've been around for a long time."
1706240,1708240," We've been around for a long time."
1708240,1709240," We've been around for a long time."
1709240,1711240," We've been around for a long time."
1711240,1713240," We've been around for a long time."
1713240,1715240," We've been around for a long time."
1715240,1717240," We've been around for a long time."
1717240,1719240," We've been around for a long time."
1719240,1721240," We've been around for a long time."
1721240,1723240," We've been around for a long time."
1723240,1725240," We've been around for a long time."
1725240,1727240," We've been around for a long time."
1727240,1729240," We've been around for a long time."
1729240,1731240," We've been around for a long time."
1731240,1733240," We've been around for a long time."
1733240,1735240," We've been around for a long time."
1735240,1737240," We've been around for a long time."
1737240,1739240," We've been around for a long time."
1739240,1741240," We've been around for a long time."
1741240,1743240," We've been around for a long time."
1743240,1745240," We've been around for a long time."
1745240,1747240," We've been around for a long time."
1747240,1749240," We've been around for a long time."
1749240,1751240," We've been around for a long time."
1751240,1753240," We've been around for a long time."
1753240,1755240," We've been around for a long time."
1755240,1757240," We've been around for a long time."
1757240,1759240," We've been around for a long time."
1759240,1761240," We've been around for a long time."
1761240,1763240," We've been around for a long time."
1763240,1765240," We've been around for a long time."
1765240,1766240," We've been around for a long time."
