start,end,text
450880,452200," when we're going to take it anyways?"
452200,456800," But can we take advanced diagnostic data or can we just only take basic diagnostic data,"
456800,459600," et cetera, et cetera, et cetera, et cetera, all the way through the setup?\""
459600,465280," If it's similar to that, if Apple says, \"Can we track you for advertising reasons, whatever?\""
465280,470400," When you're first setting up your iPhone, then this isn't a big deal to me personally."
470400,473360," I understand other people might disagree."
473360,477400," But if they don't ask you on initial phone setup and then they also don't ask you for"
477400,481480," individual apps, then that's a little bit scummy."
481480,487520," Apparently when Apple first implemented their app tracking transparency system, Apple's"
487520,495120," own ad sales tripled while third-party app companies like Facebook and Snapchat had their"
495120,501640," ad sales drop by 13%, which is like massive when in some cases that's like pretty much"
501640,503080," your entire business."
503080,506120," Apple does sell ads on some of its platforms."
506120,509680," Apparently they are planning on expanding this potentially."
509680,518520," Apple sells ads on Apple News, Stocks, TV+ Sports, and Inside the App Store."
518520,521200," Apparently developers complain with the App Store because they have to pay to get the top"
521200,525320," search result for their app title, but that's a problem with Google and everything else"
525320,526320," as well."
526320,528600," It's almost like monopolies are bad."
528600,529600," Yeah, it's just almost."
529600,532920," Very negative way, but sort of how it works."
532920,534560," Oh man, this is great."
534560,536560," It's so..."
536560,542520," The thing that drives me crazy about Apple is not that they are any more evil than any"
542520,549200," other gigantic member of a monopoly, duopoly, or oligopoly, or whatever."
549200,555120," Basically, any other company that exists within a highly consolidated vertical."
555120,559360," No, they're honestly, they're not really any worse."
559360,561520," What they are is hypocritical."
561520,563320," What they are is arrogant."
563320,565800," What they are is smug."
565800,573000," They'll sit here and wax philosophical about all the ways that we could protect the environment"
573000,576280," and do better and whatever."
576280,581600," And then it comes out that, \"Oh, they're big idea here is that we'll stop shipping chargers"
581600,582600," with our phones.\""
582600,584320," No, that's a cost-saving measure."
584320,586520," That's a cost-saving measure and clever marketing for it."
586520,588760," You never cared about the environment even one bit."
588760,590600," Nothing to do with the decision."
590600,591800," And it's the same thing here."
591800,597000," Apple will talk endlessly about how much they care about user privacy and then they"
597000,601560," will go and put all their Chinese users' data in a data center that is quite literally"
601560,604200," owned by the CCP."
604200,605680," I'm sorry."
605680,611200," Oh, so you care about your users' data as long as your users aren't that color?"
611200,612200," Okay."
612200,613960," Sure, Apple."
613960,615800," Good job."
615800,621240," You care about all this advertising tracking until it's your ad."
621240,622240," Good job."
622240,623240," Well, maybe."
623240,626760," So it's fine, I guess."
626760,632240," You're not really doing anything any worse than anyone else, probably."
632240,637040," But you just are constantly engaging in this double-speak about it."
637040,640680," Just say, \"Yeah, fuck you."
640680,643000," We're going to take all your data.\""
643000,645240," Like, okay, fine."
645240,647000," Unless they're not."
647000,648160," Okay, so here it is."
648160,649360," Which we need to figure out."
649360,650360," Yeah, okay."
650360,653600," All right, so Luke is going to set up an iPhone for probably the first time."
653600,654600," No."
654600,655600," Really?"
655600,656600," I do for a full point."
656600,657600," Ah, okay."
657600,660600," We have an iOS app."
660600,661600," Oh boy."
661600,662600," I don't know."
662600,663600," You want to tell us about it?"
663600,671840," Oh, in the meantime, I should probably tell you guys what's new on the store because"
671840,674680," we have like four topics for the show today."
674680,676080," We got like nothing."
676080,679600," So if there's anything you guys want to hear us discuss, now's a really good time to send"
679600,681360," in a merch message."
681360,685080," And maybe we can go have a look at what it is."
685080,686280," Talk about it on the show."
686280,689480," I don't know what happened to the doc this week."
689480,691680," We know this."
691680,693680," Crap, what's the Wi-Fi password?"
693680,695680," Oh, balls."
695680,696680," I will look it up."
696680,697680," I can look it up."
697680,698680," That's fine."
698680,699680," Okay, you know what?"
699680,700680," No, I'm going to, yeah, yeah, yeah."
700680,701680," You look it up."
701680,703960," I'm going to show off what's new on the store here."
703960,705280," Holy crap."
705280,708560," We have a lot of stuff that's new this week."
708560,709800," Oooookay."
709800,714120," I will go ahead and screen share with y'all."
714120,715120," Here we go."
715120,717480," The RGB hoodie is here."
717480,722000," You probably didn't even notice yet, but I'm actually wearing this hoodie."
722000,726520," It doesn't show up on camera very well, but it has these fun little color flecks."
726520,733640," It's called a multi-nep where they weave in these little colored little bits of other"
733640,736000," colors, not describing it very well."
736000,739720," You know what's easier is probably just going on to the product page and showing you guys"
739720,741000," what it looks like."
741000,742000," So there you go."
742000,744320," Up close, it kind of looks like that."
744320,750200," So it adds just a little bit of fun into an otherwise just comfortable, stretchy, gray"
750200,751720," hoodie."
751720,755040," Another fun thing is that it actually comes with, I think."
755040,756040," Ooh, does it not?"
756040,757040," Okay, I don't know."
757040,759560," I'm not going to say anything then."
759560,760560," Okay."
760560,762560," So that's it."
762560,766800," It's a little stealthy branding down on the Kangaroo Pocket."
766800,769840," Yeah, I think."
769840,770840," Nope."
770840,772480," It doesn't look like it."
772480,773480," What the..."
773480,774960," Oh man, come on."
774960,775960," Is it not true to me?"
775960,777880," Okay, apparently I have to look up the Wi-Fi."
777880,781480," So anyway, so guys want to pick up an RGB hoodie."
781480,783440," We've got those live on the store."
783440,784440," They're awesome."
784440,788320," My favorite shirt so far is the white..."
788320,791200," I think it's just called multi-nep, but that one."
791200,792360," It looks super great."
792360,798280," I know right now on camera from there you can't see it so much, but it looks really, really"
798280,799280," cool."
799280,804280," And it's nice that it isn't just like random paint that was like tossed on it."
804280,806360," It's actually little bits of fabric."
806360,807360," So it feels cool."
807360,808360," It looks great."
808360,812000," I really like the rainbow neck thing."
812000,814480," That's also on the shirt as well, but you don't see that."
814480,820520," On the sweater, you can see for him it's mostly hidden, but for me because I have mine completely"
820520,821520," open."
821520,825360," I kind of lays it on the side and looks kind of cool."
825360,826360," I like it a lot."
826360,827360," These are like our..."
827360,829560," When we got the shirts, I was like, \"Man, I hope we have a gray shirt.\""
829560,832120," I didn't quite get a gray shirt, but I got a gray sweater."
832120,833120," Pretty sweet."
833120,834120," We're getting there."
834120,835120," We're getting there."
835120,838280," In other news, we finally have it."
838280,839920," It finally happened."
839920,846160," The Lambo edition of the LTT water bottle is here."
846160,851840," I don't have any notes on it, and I don't even know where to find it on the store."
851840,853600," Linus is right in front of you."
853600,858400," No, I can see the water bottle, smh-ss."
858400,861680," I just don't know where it is on the store."
861680,863280," I don't know where people can buy it."
863280,866280," It's probably just on the water bottle with its own color thing."
866280,868040," No, it's not."
868040,870000," It's not."
870000,871080," So I don't..."
871080,873320," Oh, it's gray."
873320,874800," Why would it be gray?"
874800,879600," Okay, well, the Lambo edition bottle is here."
879600,880600," Nice."
880600,882560," Okay, it's gray."
882560,883680," So good luck finding it."
883680,889160," If you didn't happen to watch the segment of the show, we'll be changing that."
889160,893160," The color looks very different in person than it does in the photos."
893160,897960," Hopefully, that's just a display calibration thing for me, but it's more of a dark green,"
897960,900080," less of like a neon green."
900080,905960," Hopefully, you guys don't end up thinking that it's a different green or whatever."
905960,906960," How's that set up?"
906960,908400," Oh, you're on data and privacy now."
908400,909400," Okay."
909400,912560," This icon appears when an Apple feature asks you to use your personal information."
912560,916080," You won't see this with every feature since Apple collects this information only when"
916080,921080," needed to enable features, secure our services, or personalize your experience."
921080,922080," There it is."
922080,923080," There's the juicy one."
923080,924880," That's the good one."
924880,927040," Apple believes privacy is a fundamental human right."
927040,931600," So every Apple product is designed to minimize the collection and use of your data."
931600,936120," Use on device processing wherever possible and provide transparency and control over"
936120,937360," your information."
937360,938520," There's learn more or continue."
938520,940240," We're going to continue."
940240,942880," Face ID set up later."
942880,943880," Great pass code."
943880,944880," All right."
944880,945880," PPP."
945880,946880," I don't know."
946880,947880," You're just going to wipe it again anyways."
947880,950320," Yeah, but use one that I will know."
950320,951320," Use the."
951320,952320," Yeah."
952320,953320," Yeah, yeah, yeah, yeah, please."
953320,954320," Change."
954320,955320," Okay."
955320,956320," Thanks."
956320,958080," I would never guess that."
958080,959080," Yeah."
959080,961240," I'm trying to think of this one."
961240,964320," Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah."
964320,965320," Okay."
965320,966320," Cool."
966320,969040," Oh, man."
969040,973680," So honestly, doesn't look great."
973680,978840," Seems like Apple is basically just doing their usual rules for the and not for me."
978840,980200," I haven't even got there yet."
980200,981200," Really?"
981200,983120," Well, I mean, it was right there."
983120,987600," They basically said, yeah, we're not going to collect it except when we need it to personalize"
987600,988600," your experience."
988600,993600," Personalize your experience is just marketing speak, business speak for collect your data"
993600,997880," and serve you people and chat told me that there's an option, but now I need like an apple"
997880,998880," ID to keep going."
998880,1001120," So I'm just going to turn into a whole thing."
1001120,1002120," Okay."
1002120,1003120," Thank you."
1003120,1004120," I have one, but there's like no shot."
1004120,1005120," I remember the password."
1005120,1008960," Yeah, I know mine."
1008960,1014320," But yeah, is that it for the store stuff?"
1014320,1015840," Did you talk about the discount?"
1015840,1017640," No, there's a discount."
1017640,1018640," There is a discount."
1018640,1019640," There is a discount."
1019640,1024720," If for a limited time, you can buy a swack it and get a scarf for 50% off automatically"
1024720,1027120," applied to check out, which is at both the cart."
1027120,1028480," There you go."
1028480,1031200," The screwdriver warranty will be available next week."
1031200,1032200," If you're interested."
1032200,1035200," I will go over that in a bit more detail later."
1035200,1036560," Yeah, there you go."
1036560,1037560," No more information."
1037560,1039400," That's all you get."
1039400,1042080," Other than that, I think it's just things that we'll talk about more later."
1042080,1046320," If I can do another topic right now, I don't know if you've seen this, but the"
1046320,1052160," text message service they're calling the metaverse looks awful."
1052160,1053160," Have you seen this cold?"
1053160,1054160," I did."
1054160,1055160," It looked terrible."
1055160,1056440," It's actually stunning."
1056440,1058160," Like I thought it was a joke."
1058160,1064280," I saw it many times and I thought that just like some YouTuber or TikTok person or something"
1064280,1069640," made a fake image and people were like, that's funny and kept pushing it around."
1069640,1074360," And then only when I sat down here, did I realize that it was actually real and actually"
1074360,1079000," sent out by the Mark himself."
1079000,1081960," But yeah, let's get this on screen."
1081960,1082960," Okay."
1082960,1083960," You want your screen up?"
1083960,1086600," Just right now."
1086600,1088560," So this is an actual message."
1088560,1089560," Wait, what?"
1089560,1090560," From Mark Zuckerberg."
1090560,1091640," I thought this was a joke."
1091640,1092640," And that's exactly."
1092640,1099080," I thought this was like a we like apparently no."
1099080,1101560," Apparently this is Horizon Worlds."
1101560,1103440," We're launching Horizon Worlds in France and Spain today."
1103440,1109160," So it initially launched in like, I think it was Canada, the US and UK."
1109160,1114960," Does he just like have a secret desire to be a Vtuber and the meta building the metaverse?"
1114960,1119440," There's no way because Vtubers look way better."
1119440,1121120," They are way beyond this."
1121120,1124640," Like Vtubers are in a completely different world than this."
1124640,1125640," The really bizarre."
1125640,1126640," You want to say Photoshop?"
1126640,1131440," No, this is paint or like maybe they filled colored cells and Excel or something."
1131440,1134520," This is like pretty much the worst thing I've ever seen."
1134520,1142080," It was pointed out by I believe, Plouff wrote this topic that Horizon Worlds, a free VR"
1142080,1146640," game published by Meta was released in December 9th, 2021."
1146640,1148920," It has an 18 plus age restriction."
1148920,1149920," It was initially released."
1149920,1154480," Canada, the US and UK and it has 300,000 users as of February."
1154480,1162800," Second life, a game released in 2003 initially has 900,000 active users now."
1162800,1167120," Apparently this has been updated."
1167120,1170160," It's somehow worse."
1170160,1176840," That you know, there's this like whole joke that he like people say that he looks like"
1176840,1179160," a lizard or he looks possessed or something."
1179160,1180160," That doesn't help."
1180160,1184840," Yeah, the eyes."
1184840,1187080," I don't think there's a soul behind them."
1187080,1188520," Also the game's already out."
1188520,1190440," So that was a screenshot from the game."
1190440,1194600," So they can't really like make it much better just like that."
1194600,1198040," Like they there's some message that he sent out apparently about how they're going to"
1198040,1200760," be like working on it and improving it."
1200760,1202560," Like yeah, of course."
1202560,1207040," It is not rated very well, but I can't tell if it's just being review bombed because it's"
1207040,1212040," Facebook."
1212040,1214040," Yeah."
1214040,1215040," Yeah."
1215040,1218880," I can't stop looking at this."
1218880,1220800," It's just such a joke."
1220800,1222480," I just can't."
1222480,1224200," Like, oh my goodness."
1224200,1230960," So he's digitally self-ying in front of a monument that looks awful and he looks awful."
1230960,1232480," And the other monument behind it."
1232480,1234320," This is button looks awful."
1234320,1236000," But he just."
1236000,1238240," And the grass looks so amateur."
1238240,1242640," And what I think are potentially trees on a mountain look awful, but I have no idea"
1242640,1244640," what they even are."
1244640,1248520," Yeah, it's it's it's horrible."
1248520,1253800," The discussion question is how is he so proud of something that looks so bad?"
1253800,1255520," Is he genuinely clueless?"
1255520,1258280," Has he never played a video game before?"
1258280,1260240," Even VR chat looks way better than this."
1260240,1261840," Yeah, I honestly don't know."
1261840,1264200," I've been wondering that for quite a while."
1264200,1268080," There are other Oculus first party apps that look wildly better."
1268080,1269480," Like the home."
1269480,1270560," Yeah."
1270560,1272360," That's been out for like ever."
1272360,1273360," Oh, yeah."
1273360,1274880," Astronomically better than this."
1274880,1275880," Oh, yeah."
1275880,1277640," So like it's not like they're not capable of more."
1277640,1281120," The Beat Saber avatars are like on par."
1281120,1282120," Oh, better."
1282120,1283120," And they're not even trying."
1283120,1284120," Yeah."
1284120,1285920," Are you talking about the oh no, you're not okay."
1285920,1287360," No, no, no, that's a different thing."
1287360,1288360," Okay."
1288360,1290840," I was thinking about the like avatar that you use when you have the like."
1290840,1291840," No, no, no, that's."
1291840,1292840," That's a different thing."
1292840,1297440," That's um, oh, VR me or something like that."
1297440,1298440," VR me."
1298440,1302160," I've ready player ready player me."
1302160,1309280," Yeah, you can create you can create an avatar of yourself at this level of quality in like"
1309280,1311040," minutes here."
1311040,1312760," Choose your body type."
1312760,1313760," Take a photo."
1313760,1314760," A lot."
1314760,1316280," Look, we're going to we're going to go through the process."
1316280,1319560," I'm going to make yeah, I'm going to make a better avatar than Mark Zuckerberg with his"
1319560,1322040," billions of dollars and metaverse funding."
1322040,1323800," And I'm going to do it on this crappy webcam."
1323800,1325800," One moment, please."
1325800,1330000," Oh, oh no, I should pick a file."
1330000,1331000," I should pick a file."
1331000,1332000," Back on to hold on."
1332000,1333080," That's a good idea."
1333080,1337160," So that that updated picture that you posted, there's also an updated like landscape and"
1337160,1343680," architecture textures, models, meshes, whatever you want to call it picture."
1343680,1344880," They got posted on Instagram."
1344880,1349200," I have that post from Zuck himself."
1349200,1352600," But we'll we'll show that after."
1352600,1355160," Oh, perfect."
1355160,1356160," So good."
1356160,1357160," Here we go."
1357160,1360240," It's the widest chin."
1360240,1362240," Okay."
1362240,1366960," Yes, that is Linus."
1366960,1368120," It's perfect."
1368120,1371520," I've never seen anything that looks more like Linus before."
1371520,1373960," I mean, it's not great."
1373960,1377160," Here, let's just look at the beard."
1377160,1379480," It's because it's using generic like pre-made."
1379480,1380480," You know what?"
1380480,1381480," You know what?"
1381480,1382480," Not bad."
1382480,1383480," It's okay."
1383480,1388440," Better than better than I think it's using canned like model things."
1388440,1389440," Okay."
1389440,1392240," So you can go to my screen."
1392240,1393680," These are the updated ones."
1393680,1394680," Oh my God."
1394680,1395680," This is so scary."
1395680,1396680," Okay."
1396680,1399880," It is worlds better than the thing on the left."
1399880,1400880," Yeah."
1400880,1401880," Yeah, yeah, yeah."
1401880,1412520," And I would say this looks more like James than like me, but this also doesn't look."
1412520,1413600," Yeah, it's okay."
1413600,1414600," It's Mark."
1414600,1418480," It's Mark, but he also has a very distinctive gigantic forehead and very short haircut."
1418480,1421120," So hard to say, hard to say."
1421120,1429800," Either way, the fact that this was just a simple little like character creator thing."
1429800,1432400," It can be put into VR to be clear."
1432400,1433400," Oh, yeah."
1433400,1434400," Oh, yeah."
1434400,1435400," Yeah."
1435400,1441520," So this is what I used to create the model that I use for full body streaming bead saber."
1441520,1442520," And it was simple."
1442520,1444360," I'm going to show my screen real quick."
1444360,1448200," So this bottom one, which I'll raise up so it gets above our camera."
1448200,1451640," This is the like landscape architecture textures thing that I was mentioning."
1451640,1455640," So that looks wildly better than what it looked like in the picture."
1455640,1459880," And I would say while this still doesn't look like necessarily that great, there is"
1459880,1464720," an art style going on here and it is wildly better than the previous one."
1464720,1469080," The thing that I don't understand is I can't go back."
1469080,1470080," Oh, no."
1470080,1471080," Oh, no."
1471080,1473080," Can I help you?"
1473080,1474080," Oh, okay."
1474080,1475080," There we go."
1475080,1481640," The thing that I don't understand is why you would like don't talk about that first one."
1481640,1483000," That shouldn't be released."
1483000,1484640," That should never be seen publicly."
1484640,1486880," Like that is trash."
1486880,1489520," The second one looks like it could be pretty good."
1489520,1492760," Like I could with with the art style and whatnot that's going on with this model thing."
1492760,1495560," I think people could accomplish things that look pretty good."
1495560,1499280," And with the architecture and textures and whatnot in the lower picture."
1499280,1500840," I yeah."
1500840,1504360," So what someone's one of the comments I actually completely grew with this one of the comments"
1504360,1507680," says, wait a minute, that screenshot is from a modded copy of Skyrim."
1507680,1513440," I don't think that's like true, but it actually it looks like it is."
1513440,1516040," But for a VR game, you know, it like it's whatever."
1516040,1520680," But yeah, that first picture is just so incredibly bad that I can't believe it was ever allowed"
1520680,1522680," to be viewed publicly."
1522680,1525800," Yeah, very interesting."
1525800,1526800," Okay."
1526800,1532560," Why don't we jump into a couple of merge messages just so that people can instead of"
1532560,1537040," guys remember don't send super chats or bits on Twitch or whatever else."
1537040,1540000," I'm not like being like, oh, reverse psychology."
1540000,1541160," You should definitely send."
1541160,1543160," No, do not send them."
1543160,1547320," If you want to, if you want to interact with the show, it's far better to pick something"
1547320,1549040," up on LTT store.com."
1549040,1552920," Whenever we're live, you'll see a field in the checkout that will prompt you to send"
1552920,1556600," a merge message that will go through to our producer Colton today."
1556600,1561600," And he will either have it pop up on the screen down below or he will curate it so that we"
1561600,1562920," can address it later."
1562920,1566320," So if you have any suggestions for topics you want us to talk about, that is the best"
1566320,1567600," way to send them to us."
1567600,1570120," I know that it requires money."
1570120,1576120," But at least unlike a super chat, you actually get something cool in the mail after spending"
1576120,1579040," your money, even if we don't happen to address your topic."
1579040,1582520," That's why we don't recommend the super chats is just the values."
1582520,1584120," The value of merge messages is much higher."
1584120,1589080," Yeah, because like you get like a hoodie or like, you know, some hair scrunchies or whatever"
1589080,1590920," else it is that you happen to need."
1590920,1591920," Sure."
1591920,1592920," All right."
1592920,1596040," This first one comes from Tommy and is probably for Linus."
1596040,1599480," Watched for almost 10 years and you've taught me the principles that shaped who I am today."
1599480,1601640," Oh, that's so sweet."
1601640,1604920," What are some important lessons you teach your kids?"
1604920,1607000," Oh, run with scissors."
1607000,1609680," No, that's bad, Luke."
1609680,1614000," Yeah, who taught you that wasn't me."
1614000,1616600," Man, I don't know."
1616600,1621160," I guess there's like, there's a few things that I'm super hard line about."
1621160,1624800," Like one of the things that I will say to my kids constantly is nothing worth doing is"
1624800,1625800," easy."
1625800,1629440," Whenever they complain that something takes a long time or is hard, I'll basically"
1629440,1633520," just like it's like it's one of my stereotypical dad responses like, yeah, well, if it was"
1633520,1634720," easy, it wouldn't be worth doing."
1634720,1637680," So good thing it isn't because otherwise you're wasting your time."
1637680,1640240," Like that's sort of the rationale."
1640240,1641680," If it's easy, anyone can do it."
1641680,1646160," So if it's hard, then you know, put your head down and get at it."
1646160,1647200," Embrace the suck."
1647200,1649760," Yeah, another big one is manners cost nothing."
1649760,1657000," I don't actually phrase it that way, but I am an absolute Nazi when it comes to please."
1657000,1658000," Thank you."
1658000,1659000," Excuse me."
1659000,1660000," I have witnessed this."
1660000,1665720," Yeah, I'm like brutal when it comes to that stuff."
1665720,1668000," I will, I will, I will pretend my kids don't exist."
1668000,1675080," If I do not hear, please, you know, even like men, they'll be like hurt and crying and want"
1675080,1676240," me to pick them up."
1676240,1680320," And I'll be like, oh my."
1680320,1681680," Oh, for real though."
1681680,1684000," That I have a witness for real though."
1684000,1692320," And the reason for it is that it costs nothing and means everything to other people."
1692320,1698480," So for me, it's less about the actual words and it's more about taking that fraction of"
1698480,1705200," a second to be appreciative or be grateful or acknowledge that you've done something that"
1705200,1708480," you, you shouldn't have or whatever it is."
1708480,1714360," And it costs absolutely nothing and makes you a more pleasant human being to interact with."
1714360,1716080," So so that that's a big one."
1716080,1721920," It's just, it's, it's just part of the overall, just be respectful to other people."
1721920,1722920," I don't know."
1722920,1728800," I mean, there's just, there's not much other than just like don't be a jackass, I guess."
1728800,1730640," The old wise words of Bill and Ted."
1730640,1731640," Yeah."
1731640,1732640," Yeah."
1732640,1733640," Be excellent to each other, right?"
1733640,1737640," Like it's, oh, I mean one that I harp on a lot, I guess is your siblings for life, figure"
1737640,1738640," it out."
1738640,1746520," You know, we don't really, we don't really tolerate them speaking to each other disrespectfully."
1746520,1749560," Like if they, oh, a whining is another one."
1749560,1754280," So if they, if they whine about anything, you know, one of my big ones is like, what's"
1754280,1756440," the purpose of what you just said?"
1756440,1757880," Will it make this faster?"
1757880,1758880," No?"
1758880,1759880," Okay."
1759880,1760880," Will it make us all more comfortable?"
1760880,1761880," No?"
1761880,1762880," Okay."
1762880,1763880," Well, then stop."
1763880,1766840," And it's, I don't know, my kids are amazing because that kind of stuff actually works and"
1766840,1768800," it definitely wouldn't have worked on me."
1768800,1769800," I was awful."
1769800,1771000," Like you couldn't go to a restaurant with me."
1771000,1772360," I was like bouncing off the walls."
1772360,1773360," Like, that makes sense."
1773360,1774360," Yeah."
1774360,1775360," Thanks for that."
1775360,1776360," No problem."
1776360,1777360," I've been around Linus's kids."
1777360,1778360," They're very well behaved."
1778360,1779360," They are."
1779360,1780360," So kudos."
1780360,1781360," All right."
1781360,1782360," Next one comes from McGregor."
