start,end,text
201920,203600," This is, see, this is frustrating because-"
203600,204600," This is like, you need them."
204600,205600," They're not there."
205600,206600," Yeah."
206600,207600," The second one I need it."
207600,208600," Yeah."
208600,209600," It's, it's not there."
209600,211880," That's just, that's just how like presenting things on stage or on camera."
211880,213120," It's just how it's just how it works."
213120,214120," Okay."
214120,215120," Where's my phone?"
215120,218760," Because I sent you one on Discord that was just absolutely mind blowing."
218760,220960," The point is not to call it any specific user."
220960,221960," Don't go looking for this."
221960,224480," But we've got a couple of comments in a row here."
224480,227280," Like, why can't you just say it's a bad deal?"
227280,231080," You're not crapping on Nvidia makes it look like you're caping for Nvidia."
231080,233760," Not saying you are, but that's what it looks like."
233760,236760," This review also feels short and unrigorous."
236760,238960," This is a rare thumbs down for me."
238960,247840," We had probably more game benchmarking than just, than we've ever had before."
247840,249000," Extremely rigorous."
249000,251280," The whole thing is automated now."
251280,252320," All of our testing."
252320,253840," This is something to note."
253840,259040," All of our testing was fresh on the latest drivers for every one of those cards."
259040,263080," That is extremely unusual, but it's also extremely important."
263080,267720," I mean, you can include numbers from three months ago or six months ago, but as we've"
267720,273600," seen, especially with Intel Arc and especially when AMD launches anything within a span of"
273600,280760," two, three, six months, you might as well just, you might as well just say, I hate AMD"
280760,283080," and don't feel like showing them in a fair light."
283080,287920," You might as well just say that because if you're not including fresh numbers, that's"
287920,289160," not valid."
289160,290440," It's just actually useless."
290440,294000," You might as well just kind of go, you might as well approximate."
294000,296960," Well, I didn't have the Xt, so I don't know."
296960,301080," It has 10% more cu's, so I bumped the clock speed 10%."
301080,302480," This is an approximation."
302480,303480," And you know what?"
303480,310400," It would probably be reasonably close, but it's disingenuous to label the chart in 6700"
310400,314480," Xt or whatever it is, this next one."
314480,316120," Thank you."
316120,319320," I haven't been watching LTT, and now I remember why."
319320,323760," The only reason I clicked was I was hoping the title was sarcasm, but weird how he kept"
323760,327920," looking for positive things to say when the card is straight up garbage, trying to stay"
327920,329560," in Nvidia's good books."
329560,336720," I haven't been in Nvidia's good books for like a couple years now."
336720,338160," That's not how this works."
338160,341040," That's not how any of this works."
341040,346880," The reason that we're looking for positive things to say is because our reviews are designed"
346880,353440," to be everything you need to know about the card and the price, the price is fluid, right?"
353440,358040," So if you come back to this video in a couple years and you want to know what features does"
358040,364080," it have, how does it compare to the cards that are similar around it?"
364080,368800," Honestly, one of the things the labs did a great job of this time was including older"
368800,370120," cards."
370120,376120," The number of positive comments we got from people saying, \"Wow, thank you so much for"
376120,379520," putting a couple of older cards on the graph for a change."
379520,385400," Now I have some idea how this compares when I'm looking for an upgrade was really awesome."
385400,389920," I just want to give a huge shout out to the writers, huge shout out to the lab."
389920,397120," I'm actually really, really proud of our 4060 Ti review and our RX7600 review."
397120,398360," There are a couple of things we got wrong."
398360,403120," I think we had a table in the 4060 Ti review that said it had a 16x interface."
403120,404960," It has an 8x interface."
404960,408280," That is a problem if you're upgrading an older platform."
408280,410240," On a modern platform, it's not a problem."
410240,415200," It doesn't affect the numbers that we showed you guys, but that is something that we could"
415200,416200," have gotten a little bit better."
416200,418320," I think there were a couple small things in the 7600."
418320,424480," But every time we release a new GPU review, we're getting a little bit cleaner about it."
424480,427760," That's a lot of moving parts, guys."
427760,432840," But this is one of those things that I'm just looking at going, \"Give me a reason not to"
432840,434960," start shadow banning again.\""
434960,437400," This is another one that I saw on today's video."
437400,442440," It was a short on the Billy Billy Gold Play button that we got for reaching a million subscribers"
442440,443880," on Billy Billy."
443880,448200," Which is super awesome, huge shout out."
448200,451720," Dennis has been deeply involved in that over the years."
451720,456360," He's been involved in that over the years and helped foster the community over there."
456360,462400," Our translation team over in China, all the members, past and present, just shout out all"
462400,466800," those people for making this possible."
466800,469640," This is the takeaway that someone got."
469640,473840," Was not expecting Linus to take a knee to China after saying he will never visit because"
473840,474840," of the CCP."
474840,478280," What a hypocrite."
478280,479280," Here's something."
479280,483520," It actually costs us money to run that Chinese channel."
483520,488760," Because I won't go to China anymore, I have no way of getting any of the ad revenue that"
488760,492120," we've made from that channel out of China."
492120,493480," It's all just stuck there."
493480,499080," It's just something where there was a fan group that was translating our videos, pirating"
499080,500800," them, uploading them to Billy Billy."
500800,504120," We went, \"Hey, please don't do that."
504120,505280," But how about this?"
505280,509920," How about we actually compensate you for it and we'll make the whole thing official and"
509920,515520," that way we can have a proper presence there with translations and all that good stuff.\""
515520,519040," If it's going to get pirated anyways, we might as well do it properly."
519040,521040," We might as well do it properly."
521040,525720," It's just one of those things that I look at and I go, \"Why do I have to read that?"
525720,528520," Why do I ever, whether you're trolling?\""
528520,530640," Which honestly, I don't think so."
530640,533200," I've got a pretty good radar for it these days."
533200,536920," No, some people actually are that brain dead."
536920,543440," Whether you're trolling, if you are, or whether your takes are just that bad."
543440,546120," I used to care about this a lot."
546120,547120," Like shadow banning?"
547120,548120," Yeah."
548120,549120," Like thinking it was a bad thing."
549120,550120," Yeah."
550120,551120," Then what happened?"
551120,552120," Is it just because I send you these?"
552120,553520," Not even sort of anymore."
553520,556520," I'm actually completely on the other side now."
556520,559280," This might piss some people off, but it's just the reality."
559280,565000," In my opinion, back when I was a stalwart defender of like, \"You shouldn't ban people,\""
565000,568640," the internet was in a bit of a different spot."
568640,576640," And now like, I don't know, you get how many comments every day and it's like, \"Yeah,"
576640,578640," I don't know."
578640,580440," Is that helping anything?\""
580440,581440," Yeah."
581440,585440," Like actually at all, is this beneficial for anything?"
585440,586960," Are you going to change anything?"
586960,589480," Is this any discourse coming from this that is helpful?"
589480,590480," Yeah."
590480,591480," So I've been scrolling."
591480,592480," Here's another one."
592480,593480," This review was way too lenient."
593480,596400," This card is garbage, end of story."
596400,597400," It's not garbage."
597400,600400," That's just, I don't know what to tell you."
600400,601400," It's not garbage."
601400,611560," I feel like people have gotten kind of a twisted, like a twisted perception of what garbage"
611560,613080," is."
613080,614360," At the right price."
614360,621280," Does it, do you plug it into your computer and does it shart FPS onto your monitor?"
621280,626520," Does it do so without overheating, without causing blue screens?"
626520,628320," Does it harm your dog?"
628320,630920," You know, like, is it bad?"
630920,632560," No."
632560,633560," It's overpriced."
633560,634560," It's not worth it."
634560,635560," That's its problem."
635560,636560," Yeah."
636560,641640," NVIDIA is marketing a 50 series card as a 60 Ti card."
641640,642640," And that's a problem."
642640,643640," And pricing it as such."
643640,645800," And that's a problem."
645800,648220," But it doesn't make it garbage."
648220,650680," It makes it overpriced."
650680,654200," Like if you found it and it was that card and it was on a mad discount."
654200,655200," Yeah."
655200,656200," Maybe it's all right."
656200,657680," Absolutely."
657680,659080," And happy 45, 30 first."
659080,661120," There's no criticism allowed on LTT videos, I guess."
661120,662600," Say anything bad, they shadow bend you."
662600,664760," Let's say that's not true at all."
664760,665760," We have no problem."
665760,666760," That is not a point."
666760,669000," We have no problem with constructive criticism."
669000,670920," What it is is I just, I don't know."
670920,675320," It's continuous arguments, trying to start things just for the sake of trying to start"
675320,677520," things like, I don't know."
677520,678520," Yeah."
678520,680680," I just can't."
680680,683200," Oh, man."
683200,688520," We've actually got a video coming where I kind of lean into this."
688520,690920," I was having some fun with it."
690920,694240," I kind of brought back the scrapyard war spirit though."
694240,698880," So everyone's getting kind of mad at me for not going hard enough on NVIDIA."
698880,699880," And I shouldn't say everyone."
699880,701240," I like dislike ratio on that video."
701240,704200," It's still about 92%, 93% or something like that."
704200,705560," It might even be higher now."
705560,710120," Because it tends to be that it's that initial rush of people, like the really hardcore tech"
710120,714320," people that are like, this review wasn't critical enough or whatever the case may be."
714320,718600," But the number of people that are mad at me for not going hard enough at NVIDIA is if"
718600,722680," I have any kind of influence whatsoever on NVIDIA."
722680,724600," It's just comical to me at this point."
724600,731080," So I wrote up a little intro because I wanted to address that, right?"
731080,735720," So it kind of goes along the lines of like, are you tired of GPU manufacturers screwing"
735720,737240," over your wallet?"
737240,740200," Well, it's time to take action here."
740200,744040," Let me show you what to do and kind of do a little flourish with my wallet and put it"
744040,745160," in my pocket."
745160,749160," And then do you remember the Windows 3.1 sound that's like, dah, dah."
749160,752200," I did it."
752200,753200," I didn't open it."
753200,759840," And I worked with Nicole from the editing team to there's this really cool transition that"
759840,765960," we can do where if you do a whip pan and then a whip pan back, you can use two completely"
765960,771080," different shots as long as that blur is of approximately the same things."
771080,778600," So it actually whips away from me to me standing in the studio and I'm like, your performative"
778600,780480," boycott means nothing."
780480,787320," You have more than enough GPUs for like, I basically get to be my own like peanut gallery."
787320,790600," Your performative boycott means nothing blah blah."
790600,799800," Anyway, and then it like whips back to me and it was a really fun video because I basically"
799800,805960," went scrapyard worth shopping and showed that you can get a sick system upgrade for a great"
805960,806960," price right now."
806960,807960," Is it getting better?"
807960,809680," And not given video or AMD any money."
809680,820560," In fact, I had so much fun that I'm kind of thinking we might have to bring it back."
820560,821560," No way."
821560,823120," I think we might have to."
823120,824120," No way."
824120,825120," It was so fun."
825120,827360," Man, I were back boys."
827360,831840," I basically said, I said a budget for myself."
831840,833400," All right."
833400,840960," I set a budget for myself of approximately the price of 46 D.I."
840960,846840," I managed to beat it by about 30% while still saving like 20 bucks."
846840,848920," Oh, performance beat it by 30."
848920,849920," Oh, yeah."
849920,850920," And save 20."
850920,851920," Oh, yeah."
851920,852920," Scary on Mars."
852920,853920," Oh, that's the best."
853920,857920," And I have almost a year of warranty on the card I got."
857920,858920," Damn."
858920,859920," Okay."
859920,862720," What could go wrong?"
862720,863720," Sick."
863720,865440," I won and won and won some more."
865440,867720," And I got a video out of it, which is winning four times."
867720,868720," That's a win."
868720,870240," Yeah, exactly."
870240,873760," And so I'm looking at it going like, oh, yeah."
873760,875240," We got another comment over here on the 40."
875240,877600," You must have been paid to review this card."
877600,884760," People like that clearly have no idea what it's like to work with a brand on a paid promotion."
884760,885760," You do."
885760,886760," Yeah."
886760,888920," Would you be allowed to open with a sarcastic?"
888920,889920," No."
889920,891680," Oh, thank you, Nvidia."
891680,894720," Or at least not taking away any VRAM."
894720,897360," No, not even sort of."
897360,898360," You sure?"
898360,899360," Yeah."
899360,900360," Are you sure?"
900360,901360," Dude, we have."
901360,902360," Because it seems like you would be able to."
902360,904040," Based on some of the comments."
904040,905040," Yeah."
905040,906040," I wonder how much you're not right."
906040,909040," We have stuff kicked back for like a lot less than that."
909040,910240," This is great."
910240,912080," Ah, hold on."
912080,913080," Hold on."
913080,914080," Where did it go?"
914080,915480," Must have been must have been paid."
915480,916480," Super cool."
916480,917480," Excellent."
917480,918480," Smart comment."
918480,919480," I wonder how much they paid."
919480,923720," This video doesn't feel so honest, but I get it from a business perspective."
923720,924720," No."
924720,927800," You actually don't."
927800,928800," You get nothing."
928800,930120," You're not on our side."
930120,932120," You missed the whole thing."
932120,935520," Whoosh, whoosh, whoosh, whoosh, whoosh."
935520,937880," I don't know."
937880,942040," I just anyway, massive, massive shout out to the team."
942040,943640," Really, really happy with those reviews."
943640,946200," Really excited for the direction the lab is going."
946200,950520," We've had some really cool and exciting meetings lately with the team over there."
950520,955320," I think we're going to be ready to roll out some of the category specific channels."
955320,958120," Because I think I've talked about this on the WAN show before."
958120,967000," But one of the directions that I see online content going is I see mega channels like the"
967000,974000," MKBHDs and LTTs actually even to a lesser degree, Marquez, because he is kind of niche"
974000,975000," focused."
975000,981400," Especially now that he's split cars off of MKBHD onto autofocus."
981400,987920," It's kind of mobile devices and consumer electronics."
987920,990240," So it's relatively narrowly focused, right?"
990240,991560," Compared to ours."
991560,995120," Whereas we are as broad as, okay, this week."
995120,998480," Is this thing powered by something?"
998480,1008720," This week we uploaded a tour of ASML who makes the lithography machines that help manufacturers"
1008720,1014920," like Intel and TSMC produce the world's most cutting edge microchips."
1014920,1018400," So like super, super deep technical video."
1018400,1025560," And then we also built a silly $100,000 computer for playing Minecraft and water cool to bed."
1025560,1030800," I basically did a YouTuber video where I talked about, you know, what's going on in my personal"
1030800,1032480," life and my job role changed."
1032480,1034920," Like we are all over the map."
1034920,1037400," Reviews of a couple GPUs."
1037400,1042320," So the way that I see it, it's going to be much, much harder to attract a loyal audience"
1042320,1047840," to a channel and therefore build a loyal audience for a channel unless you're focused."
1047840,1051600," And the way that I see it, if you have a power supply focus channel, you're going to get"
1051600,1052840," two different viewers for that."
1052840,1058000," You're going to get people who really want to stay up on what's going on in power supplies."
1058000,1063440," And then you're going to get people who haven't cared about a power supply in six years, but"
1063440,1069760," they're building a new computer and they're going, sorry, 16 pin what?"
1069760,1073240," What's, I don't care, just tell me a good one, right?"
1073240,1074920," So you're going to get a lot of those."
1074920,1081760," Our goal, our goal for a power supply specific channel will be, and you guys can quote me"
1081760,1086760," on this, to have a video for every power supply."
1086760,1091160," Like every new one that comes out?"
1091160,1099480," Well, we're going to have to work on some back catalog to know, no, like, ATX, ATX"
1099480,1101080," money and doing server ones."
1101080,1105320," There could, but I mean, almost nobody builds a server anymore."
1105320,1106200," Oh, yeah, fair enough."
1106200,1108200," It's almost exclusively bare bones."
1108200,1115880," And I could see us having a more enterprise IT sort of focus channel at some point where"
1115880,1120760," we would look at bare bones servers and look at these platforms as a whole."
1120760,1124000," But that would be something that would come later and it would be more along the lines"
1124000,1127720," of how we would test something like laptops, laptops."
1127720,1134240," Oh, man, laptops are deep to cover a laptop properly."
1134240,1140320," You have to have your methodologies down for everything, battery testing, screen testing,"
1140320,1143320," keyboard testing, processor testing."
1143320,1148280," Oh, don't forget that you're going to have to account for different environmental factors."
1148280,1151880," Don't forget that you need to test it in different power profiles depending on whether"
1151880,1154280," it's plugged in or unplugged."
1154280,1155520," Laptops are going to take some time."
1155520,1156680," Oh, yeah, right."
1156680,1161640," And don't forget that per model, per chassis, they're available in, I don't know, about"
1161640,1166760," 25 different configurations."
1166760,1172160," Do you remember when I optimistically bought one of every config of the M1 MacBook thinking,"
1172160,1177480," okay, we're going to get like our laptop methodology down and we're going to be the"
1177480,1183480," outlet that actually can tell you exactly which configuration to buy, like bang for"
1183480,1184480," the buck."
1184480,1187800," And then they basically all got deployed to people who wanted MacBooks internally and"
1187800,1189360," scattered to the high winds."
1189360,1191600," Yeah, that was a good investment."
1191600,1199600," Anywho, the idea is that eventually we're going to get there and then all the ones that we"
1199600,1200800," don't need anymore."
1200800,1205600," We'll just divest ourselves of by flipping them at LTT store, not com or an eBay or whatever."
1205600,1207400," We'll figure all that out."
1207400,1211680," It's time for us to jump into our next topic here."
1211680,1215040," Apparently, Dan is not going to let me talk about haters anymore."
1215040,1218160," Do you want, can we talk about this, the Sony thing?"
1218160,1225840," Yeah, Sony PS5 announcements at their PlayStation showcase, Sony announced their new handheld"
1225840,1230840," projected to come out later this year called Project Q. The handheld allows remote play"
1230840,1235520," of PS5 games via Wi-Fi at up to 1080p and 60fps."
1235520,1237320," It has an eight inch LCD screen."
1237320,1241840," We have no idea how much it will cost and it's unclear whether it will do anything else"
1241840,1246680," other than stream PS5 games or whether it will be able to use cellular networks, considering"
1246680,1248000," they specified Wi-Fi."
1248000,1250120," I doubt it, but we'll see."
1250120,1254040," Yeah, that's one of those things where the answer is no."
1254040,1255040," Yeah."
1255040,1259400," Also, lossless wireless earbuds."
1259400,1262720," The PlayStation showcase also highlighted a number of upcoming games."
1262720,1268240," Sony announced/showed off several standard PS5 games, the only notable exclusive being"
1268240,1271120," Spider-Man 2."
1271120,1277320," Some notable not exclusives, a remake of Metal Gear 3, a reboot of Bungie's Marathon series."
1277320,1278320," That's..."
1278320,1279320," I know, right?"
1279320,1282960," Sony owning Bungie just makes my brain hurt."
1282960,1286720," Yeah, but it's not exclusive."
1286720,1290280," The whole thing is just weird, but maybe really cool."
1290280,1294440," I haven't been able to look into any of that yet because I had a very busy week, but I'm"
1294440,1297800," pretty interested in the idea of them rebooting Marathon."
1297800,1298800," We'll see."
1298800,1305440," Alan Wake 2, a Splatoon alike called Foamstars, and the one Riley is most excited about, the"
1305440,1306920," Talos Principle 2."
1306920,1309400," I think quite a few people are going to be excited about that."
1309400,1312240," It's a PvP extraction shooter."
1312240,1316720," Oh, I think you've got his attention."
1316720,1322080," Oh my, Bungie making a PvP extraction shooter is extremely exciting."
1322080,1323080," Like the Division."
1323080,1325800," Okay, that part makes it a lot worse."
1325800,1328720," Okay, hopefully it's not like the Division at all."
1328720,1332960," The Division was terrible, in my opinion, but I'm sure someone liked it."
1332960,1337680," Okay, I want to talk about this wireless console thing."
1337680,1340000," Is it just me or..."
1340000,1342960," Like very little use for this?"
1342960,1346480," Why don't you just play on your TV?"
1346480,1348040," I don't know how to feel about this."
1348040,1350640," Okay, so first of all, here, let's flip over to my laptop."
1350640,1353720," This is apparently what it's going to look like."
1353720,1355520," I think it looks cool."
1355520,1356920," Yeah, it looks really cool."
1356920,1359720," It actually looks like it's probably comfortable to hold and stuff too."
1359720,1360880," Here's my problem."
1360880,1365840," I don't know how to feel about this because I've been kind of all over the place."
1365840,1366840," Yeah."
1366840,1369320," I loved the Nvidia Shield."
1369320,1370320," Yes."
1370320,1375520," And yes, Android games did exist that could be played with a controller, but at the time,"
1375520,1377400," they were way less common."
1377400,1384800," So it was fundamentally only a device for streaming your gaming PC to a handheld form"
1384800,1385800," factor."
1385800,1388520," And I was crazy in love with that thing."
1388520,1394320," It was how I played games when I had infant children because you basically had the kid"
1394320,1397320," kind of in the thing in your arms and you could play video games."
1397320,1398920," There was no way you could sit at a computer."
1398920,1399920," So that was it."
1399920,1401600," That was how I could play video games."
1401600,1402840," Loved that."
1402840,1409280," And then I was less bullish on the Steam link, which is basically the same idea except that"
1409280,1414840," it allows you to play your gaming PC games on your TV with a Steam controller or some"
1414840,1416760," other controller or whatever else."
1416760,1420520," And then I'm trying to think of kind of what came next here."
1420520,1424360," I never really used the Nvidia Shield console for that for that function."
1424360,1427200," It just didn't really appeal to me."
1427200,1433080," And then when Logitech, okay, when Logitech announced the G Cloud, I was looking at it"
1433080,1438240," going, well, this is just kind of stupid because you could get a Steam deck for like"
1438240,1441960," a hundred dollars more that actually has a full computer in it."
1441960,1448320," But then I reviewed the G Cloud and even though I was a certified hater of the thing, I actually"
1448320,1449320," really liked it."
1449320,1450920," Like, I really liked it."
1450920,1453040," I've got nothing against the concept of this."
1453040,1456000," I'm a little bit concerned about what I expect the price might be."
1456000,1457480," Well, then there's the Wii U."
1457480,1461120," Did you ever use the wireless controller pad function of the Wii U?"
1461120,1463000," Did you ever even look at that screen?"
1463000,1464000," Yeah."
1464000,1465000," Really."
1465000,1469600," I am a rare Pikachu Wii U enjoyer."
1469600,1471400," I really liked the Wii U."
1471400,1474360," I was, I actually genuinely very much liked the Wii U."
1474360,1475360," We found one."
1475360,1476360," We loved."
1476360,1477360," Okay."
1477360,1481840," So the Super Mario Bros, whatever it was that came out for the Wii U."
1481840,1483360," New Super Mario Bros Wii U."
1483360,1485520," It had a four player co-op feature."
1485520,1486520," Yes, it did."
1486520,1494680," With a fifth person that used that main controller, had their own screen, and you could put down"
1494680,1497120," like emergency platforms for your teammates."
1497120,1501240," You could also troll them by while they're like mid jump, put a platform right in front"
1501240,1503000," of them, and they smack into it and fall down."
1503000,1506280," You could like try to fight your own team from actually completing the level and all"
1506280,1507640," this kind of stuff."
1507640,1509640," Extremely fun."
1509640,1510640," That's very fun."
1510640,1513240," That's very unique experience too."
1513240,1514240," That's fair."
1514240,1515240," And very fun."
1515240,1517360," I played a bunch of different games on the Wii U. They're all really good."
1517360,1522280," I am deeply convinced that the only reason why the Wii U didn't do well was because no"
1522280,1528160," one knew that A, it existed or B, what the hell it even was."
1528160,1531960," My group of relatively techy friends, when I first bought it, I invited them all over"
1531960,1537380," because I wanted to play the five person Super Mario Bros thing or yeah, Super Mario"
1537380,1538380," Bros."
1538380,1539380," Yeah."
1539380,1545520," All of them, literally all of them thought that I bought some expansion for my Wii."
1545520,1547160," None of them knew that it was a dedicated console."
1547160,1548160," Swedish made."
1548160,1549960," What did I say?"
1549960,1551360," Did I say something wrong?"
1551360,1553600," No, no, you just an expansion for your Wii."
1553600,1556880," I'm asking you if it's Swedish made."
1556880,1560200," But yeah, I don't know."
1560200,1563040," I really enjoyed the Wii U. And that controller won."
1563040,1564040," That's sort of fair."
1564040,1565040," That's sort of fair."
1565040,1566280," It is his bag, baby."
1566280,1573400," That controller was actually very comfortable."
1573400,1574400," That's true."
1574400,1575400," Yeah."
1575400,1576400," Yep, it's true."
1576400,1578800," Like more comfortable than the Switch is by a lot, in my opinion."
1578800,1579800," Okay."
1579800,1585200," I do want to keep talking about this paradigm though, because I had another opportunity to"
1585200,1592280," look at a device that's basically this and I have to confess, I kind of blew them off"
1592280,1596160," because I just didn't really care."
1596160,1600440," So you always expect it to suck and then it's actually okay?"
1600440,1604200," Well, no, it's not that because I was so jazzed on the shield, right?"
1604200,1605200," So here, hold on a second."
1605200,1608040," I'm just going to jump back over to my laptop for a second here."
1608040,1610920," This is from PeakDow of all people."
1610920,1617840," Remember these guys, they had this low latency HDMI streaming thing."
1617840,1623520," So it's millimeter wave, which is a problem because that means the range is going to be"
1623520,1628240," pretty fubar, but 1080 60p, so 60 Hertz."
1628240,1636720," And the pitched sort of use case for this thing was actually streaming your PlayStation"
1636720,1641640," 5 to it compatible with PC, PlayStation, Xbox, Windows, Switch, etc."
1641640,1647960," 2.5 milliseconds delay up to 30 meters or whatever and three hour battery life."
1647960,1653040," And I kind of looked at this and I went."
1653040,1656760," That seems really niche."
1656760,1664560," And Sony just laid down a big fat, I think you're wrong, Linus."
1664560,1672920," Because they are releasing a first party accessory that's just this."
1672920,1675720," If this thing could work over cell networks, it would be sick."
1675720,1676720," It doesn't."
1676720,1677720," I know it doesn't."
1677720,1681120," You don't want see people keep asking for this."
1681120,1683560," You don't want to game over a cellular network."
1683560,1684720," Yeah, fair enough."
1684720,1685720," Yeah."
1685720,1689360," And I know I know I hear you."
1689360,1690360," Someone be."
1690360,1695920," You really hear your keys heating up as you furiously type a message about how much you"
1695920,1700440," love using moonlight over a cell network or whatever."
1700440,1702000," Steam link."
1702000,1705320," I know there are certain types of games."
1705320,1708160," You want to play like a puzzle game or something."
1708160,1709160," No problem."
1709160,1711800," By all means play over a cellular network."
1711800,1716280," But wherever you live, a your cell network must be a lot better than mine."
1716280,1721280," So maybe you're in like Tokyo or you're in like Seoul or something like that."
1721280,1722560," Sure, fine."
1722560,1725200," A, your cell network is a lot better than mine."
1725200,1729200," B, you must have a really great data plan."
1729200,1731800," Both of those things are true in a lot of ways in the world."
1731800,1732800," Absolutely."
1732800,1734480," People run their house internets off cell."
1734480,1735480," Absolutely."
1735480,1740000," However, even under those ideal conditions, there are certain genres of games that are"
1740000,1743840," just not going to be fun with the additional latency."
1743840,1747520," And I just I wouldn't I wouldn't compromise on that."
1747520,1749520," I just wouldn't."
1749520,1752480," I love what Sony is doing right now though."
1752480,1754880," PSVR 2 is awesome."
1754880,1755880," Yeah."
1755880,1756880," This."
1756880,1758240," I don't know if it's awesome."
1758240,1759240," It looks cool."
1759240,1760240," But it's cool."
1760240,1761240," Yeah."
1761240,1762240," It's different."
1762240,1763240," Yeah."
1763240,1764240," It's not just."
1764240,1765240," I am a hundred percent certain."
1765240,1766240," Well, it's not necessarily for me."
1766240,1767400," That's some people will love this thing."
1767400,1769920," Like Microsoft."
1769920,1774120," How hard have they lost this generation of gaming at this point?"
1774120,1775120," You."
1775120,1777720," You could play PlayStation games in the bath."
1777720,1778720," Yeah."
1778720,1779720," I could."
1779720,1781040," That's pretty sweet."
1781040,1782040," I won't."
1782040,1783040," But I could."
1783040,1784040," Yeah."
1784040,1785040," Because not necessarily 100 percent for you."
1785040,1787920," But someone could fit that use case."
1787920,1788920," That's pretty cool."
1788920,1794360," I do I do wonder and Conrad's echoing this in the in the chat."
1794360,1798280," How much is it going to cost them not announcing a price is like a little sus."
1799280,1803720," It is it is a it is a wee wee bit sus."
1803720,1806280," I think it's not I think it's not going to be cheap."
1806280,1810960," I mean here here you know what I can get you pricing for that peak dough thing because"
1810960,1815400," realistically it's the same same hardware."
1815400,1819200," You know what I don't know if I ever got a final price because I think it was a kickstarter"
1819200,1822120," or something right that was one of the other reasons that we didn't cover it."
1822120,1827440," I don't like covering kick starters speaking of which we should talk about that sponsor"
1827440,1829800," spot fail this week on tech wiki."
1829800,1831520," I'll we'll address that a little bit later."
1831520,1832880," Don't let me forget."
1832880,1836080," No, I don't have I don't have a price for this thing."
1836080,1839800," So if I had to guess I'd say I'll probably be similar to the G cloud."
1839800,1844760," So in the two fifty two fifty us to two ninety nine I think this is going to be a very expensive"
1844760,1845760," accessory."
1845760,1847800," But again I do think some people eat that."
1847800,1853800," But that's something that Sony has demonstrated that they're totally willing to do."
1853800,1858320," I mean the PlayStation VR 2 is an accessory that costs as much as the bloody console."
1858320,1859320," Yeah."
1859320,1866040," Like it's not that's not cheap by any means at all."
1866040,1872440," But like it's not it's not 700 bucks because it's not dedicated handheld."
1872440,1877160," Yeah, you're not you're not buying a you're not you're not buying an accessory."
1877160,1880400," You're buying a completely different experience."
1880400,1885900," Yeah, and yeah, that's something that Sony has done a really good job of here is creating"
1885900,1887600," different experiences."
1887600,1890920," And it's not going to have quite the mobility of the switch."
1890920,1898760," But man, I got to got to take a moment and just appreciate how crap the switch is these"
1898760,1900080," days."
1900080,1903520," I own a switch OLED a top of the line."
1903520,1906440," It's old now switch if you will."
1906440,1913560," And I own tears of the kingdom you guys saw my copy that I bought on the short circuit."
1913560,1920640," And I am currently in the process of getting my my Yuzu all set up for the trip that Luke"
1920640,1925040," and I are going on so that I can start tears of the kingdom on a platform that doesn't"
1925040,1926040," suck."
