start,end,text
290380,292340," - Okay, to be clear, we did occasionally get"
292340,294060," stock rotation and price protection,"
294060,296460," but once you committed to having something,"
296460,299020," you pretty much had it."
299020,301940," If I was Intel though, I would recognize"
301940,304220," that I'm going to have to offer price protection"
304220,306140," of some sort for these Arc GPUs,"
306140,308380," because if I was a reseller,"
308380,309620," I mean, I remember going through this"
309620,312100," back when we did the original WAN hoodie,"
312100,314380," and our strategy for international sales"
314380,316620," was working through resellers."
316620,320300," And we basically had to bend over"
320300,322500," in order to get the thing in stock in the store,"
322500,323660," because they were sitting there going,"
323660,324900," \"Well, if we don't sell it,"
324900,326980," then we want this to be entirely your problem."
326980,328980," We want you to cover shipping back to you,"
328980,333100," take back the entire thing for the entire value.\""
333100,335460," And because we were just small"
335460,337540," and had absolutely no leverage whatsoever,"
337540,340020," we pretty much had to take whatever offer was given to us."
340020,345020," So hilariously, we had, I think, three partners,"
345020,346580," I wanna say."
346580,348180," It was either two or three, I can't remember."
348180,349020," - It's been a long time."
349020,350260," - I think we had three partners though,"
350260,352740," and the only one that didn't manage to sell through,"
352740,355980," and that we did end up taking inventory back from was NCIX."
355980,356820," (laughing)"
356820,357940," Yeah, I know, right?"
357940,361260," They weren't even the ones"
361260,363060," that gave me a really hard time about terms."
363060,365020," I just told them, like, \"Look, just don't worry,"
365020,366220," we'll get it taken care of.\""
366220,367740," And then they just didn't sell it."
367740,370060," They'd, I mean, not send CIX, right?"
370060,372580," And just, yeah, if your product sells itself, then great,"
372580,373420," you'll be fine."
373420,375620," And if it doesn't, they have to actually do any work,"
375620,377180," and it could be a challenge."
377180,378700," The site was so bad, man."
378700,380420," - It was atrocious, yeah."
380420,383740," - Anyway, without interest from commercial customers then,"
383740,386460," board partners are kind of left out in the cold."
386460,389140," I mean, man, if you guys have been following along"
389140,390940," with the screwdriver and the backpack saga,"
390940,393620," I mean, these are relatively uncomplicated products"
393620,396300," compared to, well, first you've got this,"
396300,400180," this highly complex integrated circuit, right?"
400180,402660," You've got this ASIC, right?"
402660,406860," Then you've got the highly complex board designs,"
406860,408500," the development that goes on around those,"
408500,410420," the mass production that has to happen"
410420,412660," in order to reach the kind of scale"
412660,415020," that it even makes any sense economically"
415020,417620," to produce these things, then there's the distribution."
417620,419140," You gotta kind of, you gotta kind of"
419140,422540," bet, move all your pieces into play globally."
422540,425060," You gotta bet on where people are gonna buy these things"
425060,426540," and which ones they're gonna buy"
426540,430140," and what volumes, like, it's so, it's so complicated."
430140,433220," Now, all of this has to take place in the years"
433220,435620," and then months and then weeks leading up"
435620,438500," to actually pressing go, this is available."
438500,440580," And it's all gotta be basically perfect"
440580,442580," or you end up looking like an amateur, right?"
442580,444340," 'Cause you're going up against AMD and Nvidia"
444340,446100," who've been doing this for decades."
446100,446940," - Yeah."
446940,449420," - So without interest from commercial customers,"
449420,450940," board partners are left out in the cold"
450940,454780," and one has allegedly halted production altogether."
454780,457460," And this is due to quality concerns."
458940,460860," Whether these rumors are true or not,"
460860,463580," they are emblematic of the challenges faced"
463580,465980," by anyone attempting to enter the GPU market"
465980,467560," in this day and age."
467560,471580," Without a clear value proposition or brand recognition,"
471580,473680," SIs are gonna have a tough time accepting it."
473680,475740," Without SIs accepting it, board partners"
475740,477420," are less likely to hop on board"
477420,478900," and without performance leadership"
478900,481180," or aggressive back end agreements on pricing,"
481180,482780," especially price protection."
482780,485460," Not to mention RMA support,"
485460,487380," neither situation is likely to change."
487380,491820," So the cycle continues until either until blinks"
491820,494380," or the proverbial plug gets pulled."
494380,496940," Now we do have some discussion questions here"
496940,498580," and I don't like this first one."
498580,500220," Is art gonna be another Laraby?"
500220,505220," I don't think that's a realistic outcome at this point."
505220,510460," Like I think, I do think Intel is a smart enough company"
510460,512980," to not go completely sunk cost fallacy."
512980,514340," Well, we've already put billions in."
514340,516500," What's another few billion?"
516500,520100," But it is very clear from a strategic standpoint"
520100,525100," that having a GPU play is what the A players do today."
525100,530140," You must have, in addition to your X86 compute product,"
530140,532580," you must have a GPU compute product."
532580,536980," And it's also clear from AMD and Nvidia's strategy"
536980,541140," that in order to hit the kind of volumes that you need,"
541140,543340," you want a consumer product."
543340,547260," You don't just want it to be a data center compute product,"
547260,549900," which is ultimately where Laraby ended up,"
549900,551180," if I recall correctly."
551180,552460," Yeah."
552460,554140," So I don't see it happening."
554140,557660," I think Intel has to go down this path,"
557660,561380," even if it's like beating their heads and games."
561380,563460," Whoa, in order to get there,"
563460,565620," even if it takes another three years."
565620,568820," I think it sucks."
568820,570660," I don't remember the exact problem."
570660,572380," There was some type of problem"
572380,574580," which is causing a lot of these performance issues."
574580,575980," We talked about it last week."
575980,577380," I don't remember exactly what it was,"
577380,579460," but I think that's like really unfortunate,"
579460,582020," especially considering that you would kind of hope"
582020,583820," that with the pedigree that they brought on board,"
583820,586140," that they would have been able to avoid something like that."
586140,589140," But it is extremely technical concepts"
589140,590980," and it's not like they can exactly just copy paste"
590980,592900," what these guys have done in the past."
592900,594180," Yeah, I don't think it's--"
594180,597660," Raja Kaduri recreated."
597660,600420," Yeah, that would be a big problem."
600420,602020," So you can't exactly do that."
602020,604020," So you're going to run into some issues."
604020,607300," It's unfortunate, but I do agree with Linus."
607300,609500," I think they're going to try to make it work."
609500,612300," I hope, they're going to try to make it work."
612300,613220," I hope you're right."
613220,614500," Yeah, I don't know."
614500,617020," We'll see."
617020,619980," There's another discussion question here,"
619980,621340," courtesy of Anthony Gamers,"
621340,624100," probably share the concerns around pricing,"
624100,627300," RMA, and driver support that system integrators do."
627300,629340," How will this impact the role of early adopters?"
629340,631820," I think early adopters are absolutely critical"
631820,634340," to ARK and from talking to Shrout and Tap about it,"
634340,636380," they seem to understand that they're going to have"
636380,639340," to be priced very aggressively to drive"
639340,640740," some of that early adoption."
640740,643740," But if they don't have the buy-in from upper management,"
643740,647940," if they don't have tens, hundreds of millions,"
647940,652940," a billion bucks to just kind of get some ARK GP freakin' use"
652940,655900," out there into users' hands."
655900,657140," Do they even really want to,"
657140,659460," if it has a lot of issues with this generation?"
659460,660460," I think if--"
660460,662180," And they produce them allegedly."
662180,663020," Yeah."
663020,667260," Supposedly, they just have wafers upon wafers upon wafers"
667260,668100," of ARK GP use."
668100,668940," But then they're going to have to make them"
668940,670020," incredibly cheap if there is--"
670020,674260," Yeah, you don't just grind them up, make new GPUs."
674260,675100," Although."
675100,676940," (laughing)"
676940,679020," The biggest recycling effort ever."
679020,679940," Yeah, exactly."
679940,682620," Don't bury it in the desert like the ET video game."
682620,684580," I actually grind them up and make new ones."
687140,689940," Yeah, I, we'll see."
689940,693060," There was a comment earlier about like no brand recognition."
693060,695300," I don't think that's fair at all."
695300,697300," Because it's going to have Intel on it."
697300,699620," And people that are building computers know who Intel is."
699620,703820," And Intel's onboard graphics to their credit"
703820,707620," have gotten a lot better in the last five years."
707620,710980," I mean, continually, they've gotten continuously better"
710980,714020," ever since they introduced them back."
714020,716180," Well, I shouldn't say introduced them, but--"
716180,719100," Okay, sorry, Jane just said something in full-plane chat."
719100,722660," If they allow VGPU, they'll move them."
722660,724060," Yeah, there's absolutely--"
724060,725260," Like 100%."
725260,726740," So, strategic levers they can pull."
726740,729660," And EposVox did a video recently talking"
729660,731140," about their AV1 encoder."
731140,732220," I haven't watched the video yet."
732220,734180," I do need to watch it, but I did at least make it"
734180,735020," to the headline."
735020,736900," Apparently, it's outstanding."
736900,739820," Like it is, it is a better video encoder."
739820,744540," So as long as OBS get support for Intel's AV1 encoder,"
744540,747660," I could see a bunch of streamers just throwing it"
747660,750500," in addition to their NVIDIA GPU, just so"
750500,751700," that they have AV1 encoding."
751700,752820," That would actually be pretty cool,"
752820,754700," because then you can lift a lot of the--"
754700,758100," It hasn't really been worth it to have a dedicated"
758100,759900," and vent card."
759900,763020," But it could be if it's actually really killer--"
763020,764420," Yeah, if it's legitimately better."
764420,766180," I mean, remember, too, we're talking"
766180,769060," about people that will build an entire separate machine"
769060,771860," so that they can use CPU encoding for the best possible"
771860,772820," quality."
772820,775660," If AV1 meant you just don't have to do that,"
775660,778460," although there are other reasons to use a separate machine,"
778460,779820," like if your game crashes."
779820,781580," It means your stream doesn't crash, et cetera, et cetera."
781580,782580," It means it's a bit of stability stuff, yeah."
782580,784900," But if money is no object, or if maybe it's"
784900,787820," some money is a partial object, that tier,"
787820,792660," if just adding one of these arc cards for 130, 140 bucks,"
792660,795420," getting that AV1 encoding means that your stream will just"
795420,797780," immediately look sharper, look better."
797780,799300," I could absolutely see people doing that."
799300,802780," Sick, yeah, if that's genuinely really good"
802780,805020," and they have VGPU support, they'll move them."
805020,806580," 100% they'll move them."
806580,809020," There's a comment from Anthony saying,"
809020,810620," regarding brand recognition, it's"
810620,813980," more about the Intel HD graphics being poor performers"
813980,815500," and people generally seeing Intel graphics"
815500,816620," as low in a bare bones."
816620,821380," That's fair, but I do also think that Intel is like a household"
821380,824500," name that people trust."
824500,826940," And maybe if you're very technical"
826940,829020," and you've messed around with the Intel HD graphics"
829020,831860," a bunch and stuff like that, then you have that opinion."
831860,834740," But if you're just someone who you like building"
834740,838340," your own computers, you build one every three, four years,"
838340,842260," and you've had Intel chips since you were fairly young,"
842260,844780," I think it's going to hit for those people."
844780,847100," And then on the other end, like we've just been saying now,"
847100,850500," there might be specific scenarios where, with the highly"
850500,853060," technical people, it just it's slays."
853060,855180," And I don't know."
855180,856900," We try to tell them here."
856900,858940," I don't even try to tell them again."
858940,859780," You'll solve it."
859780,861300," In my opinion, they'll solve your problems"
861300,862620," if you enable VGPU."
862620,864460," One of the issues with that is it's"
864460,867980," going to be hard to take it back with BattleMage or whatever"
867980,868820," the ones are after that."
868820,869620," Oh, it would be really hard."
869620,870140," Oh, yeah."
870140,877620," So, you know, I think you shouldn't, to be fair."
877620,879740," I think you should just send it out there"
879740,883780," and just leave it out there and just drop it on the table."
883780,886540," Be like, hey, we're actually doing it."
886540,888300," We might have cars that have issues,"
888300,889660," but we have this enabled."
889660,891100," People are going to buy it."
891100,893380," And if the competition doesn't answer to this,"
893380,896820," we'll just take our piece of the pie and run with it."
896820,898260," But I don't know."
898260,900820," All right, let's jump into a couple of merch messages"
900820,903620," very, very early on because naturally,"
903620,907700," the big news for us this week was we finally,"
907700,911860," finally launched the LTT backpack."
911860,913300," Woo!"
913300,913900," Thank you."
913900,916540," Massive shout out to everyone who ordered one."
916540,917220," It's hilarious."
917220,921180," Everyone who watched the video internally is like, hey,"
921180,923980," when are the staff ones going out?"
923980,926100," And I'm like, oh, not soon."
926100,928820," OK, they're going to pay customers first, guys."
928820,930180," There was people from Flow Play that"
930180,932380," asked if we're getting like backpacks and screwdrivers."
932380,933980," And I was like, I seriously doubt it."
933980,935300," Because I did the math."
935300,937540," And I was like--"
937540,938780," And then you sent that message."
938780,941580," And I was like, oh, OK."
941580,942100," Yeah."
942100,942900," I guess so."
942900,944060," We're going to do it."
944060,945820," But it's going to take some time."
945820,946740," It's going to take some time."
946740,947740," I've got to--"
947740,948820," Stock needs to stabilize stuff like that."
948820,951180," Anyway, we can do a couple of merch messages now."
951180,953540," If you guys want to send in a merch message anytime"
953540,956580," or live when you're checking out on LTTstore.com,"
956580,958900," you can check that you want to send a merch message."
958900,959860," Enter your merch message."
959860,961540," It'll either pop up down here."
961540,965820," It's our replacement for super chats or bits on Twitch"
965820,966900," or anything like that."
966900,970180," Because this way, instead of just throwing money into a void,"
970180,971740," you can throw it into a void."
971740,975340," And the void will spit out a high quality t-shirt or backpack"
975340,979140," or hoodie or whatever else it is that you happen to need."
979140,983460," And it'll arrive at your door eventually, depending"
983460,984380," on where you are."
984380,985900," All right, hit me, Bell."
985900,988540," From Jack, been following the backpack for a while"
988540,990980," and loved the unboxing on Short Circuit."
990980,991580," Hey, thanks."
991580,993540," With a thought of other LTT products working"
993540,995700," with the backpack, do you expect to release products that"
995700,999220," directly work with a backpack such as hooks or lockers"
999220,1002140," or carabiners or weight people ask what rain covers?"
1002140,1003700," OK."
1003700,1007820," So I've seen quite a few requests for a rain cover."
1007820,1010780," If we can find something that folds up compactly enough"
1010780,1013860," that it could fit in the hidden passport pocket,"
1013860,1016500," I would love to have a rain cover that kind of sits in there"
1016500,1018620," and then you can pull it out in an emergency."
1018620,1021220," So you swap the luggage strap for that"
1021220,1022740," is basically what you're saying?"
1022740,1023500," Yeah, exactly."
1023500,1024980," There wouldn't be a place for your luggage strap"
1024980,1026740," at that point, but let me just store it somewhere."
1026740,1028260," It can't hold everything."
1028260,1029260," Yeah."
1029260,1031140," [LAUGHING]"
1031140,1033180," I'd absolutely love to do a rain cover."
1033180,1037260," We are already working on some attachments for the front."
1037260,1037780," Whoop."
1037780,1038220," Front."
1038220,1039820," I think I just saw a secret thing."
1039820,1040340," Yeah."
1040340,1042500," We are already working on some attachments for the front"
1042500,1044340," for things like--"
1044340,1049100," oh, man, Matthew has this adorable little wireless headphones"
1049100,1050940," holder that we'll clip on right here."
1050940,1052540," So it'll just sit right here so you can just"
1052540,1053580," tuck your wireless headphones in."
1053580,1058620," It's big enough for AirPods Pros in a case or a large bulky one"
1058620,1059860," like the Sennheiser's."
1059860,1061460," And this will probably be one of those things"
1061460,1064220," where it fits best on this backpack."
1064220,1064660," Oh, yeah."
1064660,1067460," But it'll work on anything that has like--"
1067460,1072100," We definitely want to keep our accessories generic"
1072100,1075580," in terms of their compatibility with other bags if we can."
1075580,1079460," The last thing you want to do is make something that then is"
1079460,1080460," married--"
1080460,1084820," OK, even if I think these things are going to last you 10 years,"
1084820,1086740," they're not invincible."
1086740,1090100," So if you'd be able to carry on some of the accessories"
1090100,1093140," to a future bag, then great."
1093140,1096060," Even if it's a future bag that we potentially make."
1096060,1097860," Yeah, whether it's us or whether it's someone else."
1097860,1100940," Or if you find a use for it that isn't even a bag."
1100940,1103140," So that's something we're working on."
1103140,1107580," Another cool one is this."
1107580,1111900," We recognize that not everyone is necessarily"
1111900,1117340," going to prefer just that compartment of holding,"
1117340,1122660," as I like to call it, the uninterrupted place"
1122660,1124060," to stuff everything."
1124060,1126420," So this is an accessory that we are currently"
1126420,1129100," working on that's going to be called the TechPouch."
1129100,1132940," It's built to the same standard of quality as the backpack,"
1132940,1137100," which means we've got entirely unnecessary reinforced"
1137100,1139100," stitching on the handle on the end."
1139100,1143660," It uses waterproof zippers, even though--"
1143660,1148140," come on, get real, this has to be rain proof."
1148140,1149500," But it dies anyway."
1149500,1151100," And then this is really cool."
1151100,1155580," So it opens up into an accordion style thing that"
1155580,1157300," is just chock full of Danny."
1157300,1158380," You're trying to do something here?"
1158380,1160300," Should I be switching to that camera?"
1160300,1161900," Should I be switching to the loop cam?"
1161900,1162820," Yeah, here you go."
1162820,1165980," So it's got a little spot for our pens."
1165980,1168420," We only have one spot for a pen, like a native spot"
1168420,1171980," for a pen in the backpack as it is."
1171980,1173340," This is an earlier version."
1173340,1175740," We actually already have a newer version than this one"
1175740,1179940," that has changed this to either two medium sized ones"
1179940,1181020," or one big and one small."
1181020,1181700," I can't remember."
1181700,1186300," But I just found this three by small configuration"
1186300,1187420," was not that useful."
1187420,1188740," I need to take my--"
1188740,1189300," you know what?"
1189300,1189740," No, it's fine."
1189740,1190740," I'll just leave that in there for now."
1190740,1191940," That is an old school flash drive."
1191940,1193740," Yeah, I know, right?"
1193740,1197660," These are supposed to be knitted."
1197660,1199660," So when they're knitted, these are going to be stretchy."
1199660,1201780," And then this is supposed to be elastic at the top."
1201780,1203820," So there's a stretchy thing here."
1203820,1207460," And then you can also undo the zipper here."
1207460,1208940," There's a zipper thing."
1208940,1211540," Basically, you can just kind of cram it"
1211540,1213620," with whatever you want."
1213620,1216140," There's another thing of--"
1216140,1217540," so this would also be--"
1217540,1218020," I forget."
1218020,1220180," One side's going to be stretchy and one side's not."
1220180,1222420," Because when you fill up the stretchy side,"
1222420,1223940," we want it to bulge out."
1223940,1225340," And when you fill up the not stretchy side,"
1225340,1228900," we want it to bulge in so that you can still fit."
1228900,1232300," The spacing of this elastic here has been changed,"
1232300,1233860," so that you can kind of put tools in it."
1233860,1235860," Or you could put like thumb drives in it."
1235860,1237500," You can kind of put whatever you want in it."
1237500,1239060," And then it'll also be tighter."
1239060,1240300," Because right now, it's a little loose."
1240300,1241660," So once it wears out a bit, it's going"
1241660,1243740," to have a hard time holding things in place."
1243740,1246340," But this is basically exactly the width"
1246340,1250620," of the bottom of the chamber of holding, pouch of holding,"
1250620,1251500," or whatever."
1251500,1253420," And it'll just kind of sit there."
1253420,1254900," And then the idea is that because it's"
1254900,1258020," made of that same sturdy, reprieve fabric,"
1258020,1262660," you just kind of roll up, put it on your desk."
1262660,1264020," And it just stands on its own."
1264020,1267420," You can get whatever you need, put all your stuff back away,"
1267420,1272060," whether it's like tools or USB drives, or your testers,"
1272060,1274020," or whatever it is that you're using."
1274020,1275500," And then you tuck it away."
1275500,1278100," So that's something."
1278100,1279060," That's something."
1279060,1280060," Cool."
1280060,1282460," You could also use it for toiletries and stuff like that."
1282460,1284220," Yeah, people have clued in that, yeah,"
1284220,1286580," it could also be great for travel."
1286580,1287780," So we're working on that."
1287780,1289140," When is--"
1289140,1290140," No idea."
1290140,1291540," Yeah, can't promise anything."
1291540,1291980," Sounds good."
1291980,1295460," I should even be showing it to you."
1295460,1298340," I was wondering, when you put it over there, I was like,"
1298340,1300540," I've never seen this before or heard of it."
1300540,1302620," Yeah."
1302620,1305140," It'll absolutely work stand alone,"
1305140,1308540," but it's kind of made to sit in the back."
1308540,1312660," Yeah, that's a good idea to do everything that way, right?"
1312660,1314060," You could use it without it."
1314060,1316380," You don't even have to use that with a bag, technically."
1316380,1319180," Like you said, it could just be like a travel thing."
1319180,1319820," Yeah, exactly."
1319820,1321340," Whatever."
1321340,1322220," That would have been the car."
1322220,1323700," Questions from Brian."
1323700,1326060," Could the lab possibly do USB hub reviews?"
1326060,1328780," Everyone I've purchased has been terrible."
1328780,1331740," I think that's a fantastic idea."
1331740,1334020," I don't even know where we'd begin."
1334020,1339220," I mean, obviously, you'd want to know how hot it gets"
1339220,1341980," when you're pulling the maximum amount of power"
1341980,1343300," that it can support."
1343300,1347940," You'd want to know what its internal inefficiencies are."
1347940,1349900," So if you could test how much power"
1349900,1352820," you could draw with a device that's actually plugged in"
1352820,1356380," on the other side of it, you'd want"
1356380,1359140," to create some kind of like a torture test, right?"
1359140,1363020," Where you have data streaming over--"
1363020,1368900," let's say it was a USB-C hub, right, that has HDMI and also"
1368900,1370420," USB type A's or something."
1370420,1373580," So if you have some kind of data storm going on over the USB"
1373580,1376500," ports, does the HDMI cut out?"
1376500,1378060," You know, I'd want to know things like that."
1378060,1378460," Yeah."
1378460,1379820," That is a good question, because that's"
1379820,1381420," one of those types of things where"
1381420,1384300," if you go on Amazon or whatever and you want to buy one,"
1384300,1388180," there's just like a billion of them."
1388180,1389260," How are you supposed to know?"
1389260,1391140," The brand recognition isn't going to be there."
1391140,1395580," It's from like 30,000 brands you've never heard of."
1395580,1396060," Yeah."
1396060,1396780," Yeah, I don't know."
1396780,1398220," That would be one of the things that I"
1398220,1401740," would like there to be some kind of like answers for."
1401740,1405420," Yeah, if we could find a way, I'd love to."
1405420,1407580," I get so frustrated."
1407580,1409060," I get so frustrated."
1409060,1411540," We went through this with dashcams recently."
1411540,1414700," We actually have a video coming where we bought every $100"
1414700,1420620," and under the top $100 and under dashcams on Amazon."
1420620,1422460," Because I just-- I went on the site."
1422460,1425020," I'm like, I don't understand."
1425020,1428020," Most of these reviews are obviously fake."
1428020,1431220," But they all are rated pretty well."
1431220,1434740," And even some of the real users seem to say,"
1434740,1436020," it's really good."
1436020,1441340," So why do $300 dashcams exist if there are $70 dashcams?"
1441340,1443740," Like, it was just-- it was overwhelming,"
1443740,1446180," even as a tech savvy person."
1446180,1447700," It was absolutely overwhelming."
1447700,1450180," So I kind of went, well, conveniently,"
1450180,1453100," I'm in a position where I can commission my own independent"
1453100,1454180," test."
1454180,1457020," I need a frickin' dashcam."
1457020,1461420," You buy all the dashcams, and then let's share our findings"
1461420,1462020," with the people."
1462020,1463980," So that video is coming pretty soon."
1463980,1464580," But you actually--"
1464580,1465380," That's really cool."
1465380,1468500," I will genuinely, very likely, buy one based off that video."
1468500,1470940," That's the type of things that I like, where, like,"
1470940,1475260," to be completely honest, they're almost more interesting to me"
1475260,1476900," than computer stuff reviews."
1476900,1478380," Because at this point, I can often"
1478380,1481140," suss out what I need to know about computer hardware."
1481140,1483100," But when it goes into something like dashcams,"
1483100,1485380," like USB Hub, stuff like that, and we're just like, I don't know."
1485380,1487060," Even something like a thumb drive."
1487060,1487420," Yeah."
1487420,1489940," OK, I still need a thumb drive for whatever reason."
1489940,1491660," I got to carry around a lot of ISO's."
1491660,1492660," So you know, it's cool."
1492660,1494940," Whatever."
1494940,1495940," How do you know if it's good?"
1495940,1496540," Which one?"
1496540,1497420," Which one's good?"
1497420,1498260," Yeah."
1498260,1499260," Cables."
1499260,1499740," Yeah, it's cool."
1499740,1501420," Cables are going to be huge."
1501420,1504260," That's going to be the main tertiary product thing."
1504260,1507100," I'm very excited about the cables."
1507100,1509740," Well, the ones that we're planning to make or the testing--"
1509740,1511540," The testing, mostly, to be completely honest."
1511540,1511940," Yeah, that's fine."
1511940,1513700," But then I'm hoping that the ones that we make"
1513700,1516020," are some of the best ones that come through testing."
1516020,1517180," I should hope so."
1517180,1519540," If they're not, then we suck and we need to start over."
1519540,1520060," Yeah."
1520060,1523340," See, this is hilarious."
1523340,1526380," Scali over in Twitch chat says Garmin makes decent dashcams."
1526380,1527700," No, they don't."
1527700,1529420," I see, I would have thought that too."
1529420,1531500," Garmin's like a brand name, right?"
1531500,1533100," Like they're a trusted name."
1533100,1534060," They made GPS's a--"
1534060,1535980," That is a direction that I would likely go in."
1535980,1537060," Exactly."
1537060,1539100," And instead, no, it turned out it just"
1539100,1542780," cost another $10, $20 and was not better at all."
1542780,1543780," All righty then."
1543780,1544740," Great."
1544740,1546020," Now I know, but I didn't."
1546020,1550100," And it's so hard to tell because your intuition might"
1550100,1552420," tell you this."
1552420,1555820," But then when you go empirically test it and you go, oh, yeah,"
1555820,1557180," I can't see Jack at night."
1557180,1557660," Oh, great."
1557660,1560020," Well, it's good to-- it's really good to know, isn't it?"
1560020,1560620," No, for sure."
1560620,1561660," Oh, really?"
1561660,1562500," Everyone's using--"
1562500,1562980," It's going to be a bigger sensor."
1562980,1566220," Everyone's using one of the same two Chinese chipsets."
1566220,1568820," Oh, all right then."
1568820,1569700," That's interesting."
1569700,1570580," That's very interesting."
1570580,1571700," That's not something that you're going"
1571700,1573660," to actually figure out in any other way."
1573660,1576340," No, no, not at all."
1576340,1579420," You're going to tear down some fanboy fences with that one."
1579420,1581460," I think there's already people charming and like,"
1581460,1583420," the anchor, the garment, whatever."
1583420,1584980," And it's like, hmm, we'll see."
1584980,1586220," Yeah, we'll see."
1586220,1586660," We'll see."
1586660,1588420," Cobra."
