start,end,text
163160,167760," Users have been creating tools that allow auto-GPT to perform more tasks, including one"
167760,171800," that allows it to access and use Bitcoin wallets."
171800,174920," Before I go any further, do you want to talk a little bit about AI agents?"
174920,179000," You said that my definition was not quite correct, so I invite you to give a better one."
179000,184480," Yeah, it mentioned something about them being able to just give themselves more than one"
184480,185480," prompt."
185480,186480," Yes."
186480,191360," A big part of the idea is that they can use other systems so they can use an image generator."
191360,197080," They can use some other model, whatever services that aren't even AI-based, etc."
197080,198560," They can call out to other services."
198560,201960," They don't just have to use their own stuff."
201960,205040," Also I like that we're calling them AI agents."
205040,210800," Auto-GPT has been used as a clean-ex term."
210800,215040," A lot of people have been calling all of them auto-GPT, even though there is one specific"
215040,216840," one called auto-GPT."
216840,217840," Whatever."
217840,222160," The auto-GPT name is actually really good, which is why I think that's happening."
222160,225120," Other people are calling them like baby AGI."
225120,226120," I don't like that."
226120,227120," Sorry."
227120,228120," It's not a fan of that."
228120,229120," Artificial general intelligence."
229120,233000," Yeah, but they're calling it like a baby version because it can like task out to other"
233000,236040," things and improve on itself and do stuff like that."
236040,243040," This is like the whole thing where we rebranded machine learning as AI when that's not really"
243040,244040," right."
244040,245440," That's just branding."
245440,249520," We rebranded driving assists as autopilot."
249520,250520," Yeah."
250520,254800," Like I promise we're not going to talk about him the whole show."
254800,258120," I do really like, yeah, auto-GPT is a fantastic name."
258120,259520," There's a bunch of these systems."
259520,264400," There's actually a load, like a huge amount of them because it's the trend right now."
264400,270280," In this whole space, if something catches on even slightly, you can absolutely bet there"
270280,272680," will be a ton of it almost immediately."
272680,276760," Now, you've given some examples of things that people are doing with these agents on"
276760,280620," past shows, but is there a new stuff that's come to light this week or just a refresher"
280620,284320," for those of us who right now it sounds very vague and nebulous."
284320,287680," Well, it can call to stuff and it can do things."
287680,289720," What are some of the things people are doing with this?"
289720,296000," So basically with current, with what most people currently have access to if all they"
296000,301320," do is like go to open the eyes website is GPT 4 or 3.5 or below."
301320,305760," And with that, you can usually get the steps that you would need to do to accomplish something."
305760,306760," Sure."
306760,308920," How do I build a computer?"
308920,314640," So instead of how do I build a computer and it listing steps, you could say how do I build"
314640,317880," a computer and it could actually just like order for me?"
317880,318880," Potentially."
318880,324520," If you hooked it up to the right things because like someone has actually used it to buy their"
324520,328600," groceries for the week, they're like, I need recipes for a week."
328600,330800," These are the types of things that I like."
330800,332200," This is the grocery store, whatever."
332200,337200," They hooked it up to some grocery delivery service that I don't remember the name of."
337200,342400," It actually purchased the groceries and made it so that like, oh, you bought a can of this,"
342400,344760," you only need X amount of it for one meal."
344760,346240," But I picked a different meal."
346240,349400," So you're not eating the same thing all the time that will use the rest of it in order"
349400,350400," to be efficient."
350400,354560," Like it did all this stuff that was really, really good."
354560,356280," It planned their meals for the week."
356280,357840," It ordered everything for them."
357840,362600," It gave them recipes for all of the meals and it efficiently used the ingredients."
362600,369600," Do you remember when microtransactions took off in mobile games and every other flippin'"
369600,370600," win show?"
370600,375840," We were talking about some kid going to town on mom or dad's credit card, buying a bunch"
375840,384520," of jewels or twitch bits or whatever else it is, racking up thousands of adults."
384520,390520," How long is it going to be before someone sues OpenAI for chat GPT, spending a whole"
390520,395120," bunch of their money when they were the ones who were irresponsible enough to give it their"
395120,396120," credit card?"
396120,397560," Oh, it's going to be a problem."
397560,400440," You mentioned in here connecting it to Bitcoin wallets, right?"
400440,401440," Yeah."
401440,406800," Well, people are using that to use GPT-style models to bet on markets for them."
406800,407800," Oh, no."
407800,409520," That is 100% already happening."
409520,419040," There is even these websites where you can get like auto trading bots for like coin exchanges."
419040,423120," And they already have like you can build your own bot using GPT models and give it its"
423120,428080," own weights and everything using that instead of needing to code it yourself, etc."
428080,430560," Yeah, it's getting pretty nuts."
430560,436720," I was reading one thread on a person who spent, I think it was like, I think they said roughly"
436720,443440," eight hours like tuning things in and whatnot, working with, I believe it was auto GPT specifically,"
443440,445640," but I don't fully remember."
445640,449600," And they made a tool, I don't remember what the tool did, but they got like a thousand"
449600,454320," users for their tool and were able to sell their like startup company all within like"
454320,458840," a week, which is just, that's crazy."
458840,462560," Yeah, people are also talking about, I forget who I was talking to, but they were saying"
462560,467840," they know of someone who basically gave it a little bit of money and said, go build an"
467840,473160," online business, it built it, got like what, a thousand users or something like that and"
473160,476320," some obscenely short period of time and then sold it."
476320,477320," Yep."
477320,484120," There's also, someone has actually even just asked it, get me money without giving it"
484120,485360," any money."
485360,489280," And what it did is it like asked them for some of their like personal details and stuff"
489280,498200," and it scraped government websites and it scraped websites that do, and what is it called when"
498200,502760," there's like a lawsuit or something, you like bought a product and you get calls."
502760,503760," Or like a class action."
503760,504760," You get money back."
504760,505760," Yeah."
505760,511320," So it's great like class action lawsuit things and it grabbed everything it could for them,"
511320,515440," like different grants from government because of whatever details about the person and whatever"
515440,519640," class action lawsuits they were eligible to get money from, et cetera, et cetera, et"
519640,520640," cetera."
520640,522040," And it made them like a few hundred bucks."
522040,524840," Like it wasn't even that small of an amount of money."
524840,525840," Unbelievable."
525840,526840," Yeah."
526840,529240," There's a really cool experiment."
529240,531400," Do you want to keep reading or do you want me to do it?"
531400,532400," Sure."
532400,533400," But you know what?"
533400,536800," You just, my brain is tired."
536800,541620," Stanford and Google researchers have been performing a series of, this is wild to me."
541620,546240," We were actually talking last week about AI integration into games and how it might be"
546240,547240," able to go."
547240,548240," Yeah."
548240,549240," So this is particularly very interesting."
549240,550240," Yeah."
550240,557760," He messages me this white paper like earlier this week like blah blah blah blah blah blah."
557760,560520," That's basically what message contents were."
560520,563760," It's honestly more accurate than I would like to admit."
563760,568000," Stanford and Google researchers have been performing a series of experiments with similar"
568000,574880," AI powered agents by having LLM's control 25 characters within a virtual town."
574880,579960," The characters can communicate, interact with their environment, remember events, reflect"
579960,582520," on those events and form plans."
582520,588040," Each is preloaded with a starting persona and an existing relationship with the other"
588040,590240," characters in the game."
590240,594920," So the course of several in world days, the characters engaged in a series of complex"
594920,597920," interactions based on those starting conditions."
597920,603040," Researchers told one, this is the really cool part of my opinion, researchers told one generative"
603040,608280," agent to host a Valentine's Day party without any further human intervention."
608280,612520," The character invited nine other characters who then passed on the information to four"
612520,614480," other characters beyond that."
614480,618980," The characters remembered the invitation, reorganized their daily schedule in response"
618980,627840," to it with one asking another officially on a like romantic date to the event."
627840,628840," Prove to me."
628840,629840," Whoa."
629840,632080," Now that we are not living in a simulation."
632080,633080," Oh, boy."
633080,636760," We're doing the Silicon Valley tech bro conversation."
636760,638840," You can't prove it's not a simulation."
638840,640800," Um, yeah, I don't know."
640800,644900," I think what this made immediately made me think of is like, because you were talking"
644900,649600," about how like, you want tailored conversations for your games."
649600,650600," Yeah."
650600,654200," Like you don't really want an LLM to just go in and write all the text for the game."
654200,659400," Yeah, because I want it's kind of like, okay, it's kind of like playing Breath of the"
659400,664080," Wild compared to playing a game that has an auto generated environment."
664080,670240," Like, okay, you and I, these are, these are examples that are pulled from vastly different"
670240,671240," eras of gaming."
671240,674440," So I understand that they are not directly comparable."
674440,680780," But we did a run of Diablo one, a while back, just like, you know, nighttime gaming, those"
680780,684940," generated dungeons end of all kind of being samey."
684940,685940," Yeah."
685940,690460," Like there's some difference in that you don't know what's around the next corner sort of,"
690460,694940," but there's also no flow to them."
694940,700460," Whereas exploring in Breath of the Wild, it's, it's art."
700460,701460," Yes."
701460,702460," It's artful."
702460,712440," It will stumble upon things because there was an intentful, purposeful, whatever."
712440,715820," There's a narrative direction going on."
715820,718580," There's a direction of things that you're supposed to experience when you go through"
718580,719580," different areas."
719580,725340," And AI has an issue with hallucinations as I may be I mentioned that in the pre-show."
725340,728460," Or getting distracted as you just mentioned."
728460,729460," Yeah."
729460,732420," How they can get distracted or confuse when tasks are really large."
732420,736500," Asking it with doing something that big, holding that narrative the whole way through."
736500,738220," It current versions, right."
738220,739820," Now maybe I'm wrong in two months."
739820,740820," I don't know."
740820,743420," But current versions are going to struggle with that very seriously."
743420,750180," But Skyrim style, like you need to try to make sure that all the people have jobs that"
750180,753980," they go to every day and they do stuff and they react to the world."
753980,758180," Those baseline like NPCs that aren't technically important."
758180,760420," Making environments feel populated."
760420,761420," Yes."
761420,763580," Super, super good at that."
763580,765340," Totally a different game."
765340,771500," It's just when it gets to dialogue, that's where I am really not sure about it."
771500,774980," Because I don't want them to say something different if there isn't new content for me"
774980,776460," to engage with."
776460,785620," With that said, it is a matter of time before there's a game where you are just dumped into"
785620,794940," essentially an MMO that is entirely populated with AI agents that level up and quest and"
794940,801700," have jobs and build new towns for you to explore to the point where when you go back and you"
801700,808420," re-engage, it is new stuff and things have happened and you do need to catch up on events"
808420,811820," and it's happening constantly all the time everywhere."
811820,818620," Man, when we first started talking about Stadia and cloud gaming, I didn't realize it"
818620,821700," yet, but this."
821700,826940," This is the kind of gaming experience that that should have enabled."
826940,834340," Imagine an escape from Tarkov like experience where you are warping into but instead of"
834340,843740," an instance, a persistent world and then every six months or whatever it is, you do a wipe"
843740,846340," and it's a brand new world."
846340,850340," I feel like hardcore gameplay actually benefits from this more."
850340,862420," Imagine a permadeath RPG but your effects 100% remain."
862420,866460," And I know there's like roguelikes that go in this direction already."
866460,870660," Someone already mentioned it but like SAO, yeah, if you've watched the first half season"
870660,877980," of SAO, the good part, it's kind of like the impacts of your previous character, not"
877980,883580," only are they detectable as they are sometimes in like roguelike games but they like extremely"
883580,885740," impact the world."
885740,893140," And there's this butterfly effect where someone comes in, murders the son of some AI agent"
893140,897820," baker who swears vengeance on every player character."
897820,902260," So there's like a flag put through the town, through the bread sold at the bakery."
902260,908620," And you could have all these different attributes that could even be slightly RNGed that apply"
908620,913540," to these to these NPCs and depending on how people interact with them, they could turn"
913540,921460," into like you could, oh man, like you could not even assign a big baddie to this world."
921460,922460," Yeah."
922460,928060," There could just be many potential big baddies that form."
928060,932980," There could be forms that are aligned against each other and then through natural events"
932980,939300," of them, you know, wanting to gain position on each other, big baddies just are created"
939300,941780," dynamically in the world."
941780,943540," It could be super interesting."
943540,944740," Could be super interesting."
944740,950500," Hideo Kojima apparently had the idea of a raw game."
950500,955820," This is according to a floatplane chat back in 1998."
955820,959140," And apparently it's something kind of like this."
959140,965340," Yeah, someday I can tell game developers have wanted to do this type of stuff for a long"
965340,966340," time."
966340,967580," Well, it's one of the holy grails."
967580,974340," It's like true physics based object interaction."
974340,975900," Attempts have been made."
975900,980940," And even games where it's a significant role in gameplay, whether we're talking about Rainbow"
980940,988300," Six or some of the earlier battlefield games, destructible environments, it's been done."
988300,994920," But nothing would be like a persistent environment where you can, you know, maybe not quite like"
994920,1001500," a Minecraft or Fortnite, but where you can build and also destroy realistically."
1001500,1002840," Nothing like that actually exists."
1002840,1008840," I feel like it increases how much you care about your decisions in the game because your"
1008840,1012320," decisions in the game are going to impact your next playthrough."
1012320,1017240," But in a more serious way than most games that attempt to do that right now actually"
1017240,1018240," will."
1018240,1024440," The way like the way looting in towns or encampments or whatever else would work because if those"
1024440,1031360," agents are stealing from other player characters and from each other and if there are enough"
1031360,1037880," AI agents that are working the land, you know, producing raw materials and resources, the"
1037880,1043040," world, this game world will naturally become enriched over time."
1043040,1048800," If you do the classic Legend of Zelda smash all the pots in like your favorite town, you"
1048800,1050360," could like bankrupt the town."
1050360,1055160," Oh, wow, I didn't even like think of that."
1055160,1060360," Like you're going to have to actually not be a big jerk unless that's what you want for"
1060360,1061360," the world."
1061360,1067120," Or it could be full of really good stuff because it's secret, you know, after 10 p.m."
1067120,1068680," This town is cannibal mode."
1068680,1074840," You think they're really cool, but but but they're actually like stealing and cannibalizing"
1074840,1077960," the areas around them or whatever."
1077960,1079360," Yeah."
1079360,1080360," Door fortress."
1080360,1083240," Yeah, door fortress with this would be sick."
1083240,1086280," Oh, no, they do have a persistent mode."
1086280,1089680," Yeah, there's a lot of games that have that have done these types of things."
1089680,1095880," I I'm struggling to describe what I'm I'm trying to say, but I think this is going to"
1095880,1097440," enable a new level of it."
1097440,1100560," If you know what I mean, the dark 24 and full plane chat says that would never work in"
1100560,1103280," a multiplayer game because people are trolls."
1103280,1105000," But that's the thing."
1105000,1112920," If you have an expansive enough world and enough of these AI agents, well, they're going to"
1112920,1120800," learn from the behavior that they see and you're going to create a very adversarial type"
1120800,1121920," of world."
1121920,1125840," I think what you could probably do is you could tailor the gaming experience by having"
1125840,1127680," worlds with different rules."
1127680,1135800," So the AI agents all start with the same basic alignments or the same basic resources or"
1135800,1137840," jobs or whatever else it is."
1137840,1143320," But in some worlds, you know, there's no player versus player or in some worlds, there's no"
1143320,1149400," player versus good aligned NPCs or whatever these baseline rules are."
1149400,1154080," And I think that would really that would really alter the course of the world's development"
1154080,1158200," and people could pick their playstyle based on what type of world they select to warp"
1158200,1159200," into."
1159200,1160200," Yeah."
1160200,1165640," And like if you're in a full PvP enabled world and the players do just attack everything"
1165640,1170440," all the time, it would make sense for the agents to start training themselves more aggressively"
1170440,1172600," investing in armaments, whatnot."
1172600,1173600," Yeah."
1173600,1178080," And if you created a world that had lesser resources in certain regions, well, those would be lower"
1178080,1180000," level regions."
1180000,1183120," So you could still have kind of similar to what you'd see in an MMO."
1183120,1189200," You could still have a training area where PvP is disabled and you know, all the AI agents"
1189200,1194840," are kind of centered off because you couldn't actually nerf the NPCs too far or else all the"
1194840,1197000," low level areas, which is disappear."
1197000,1198000," Yeah, exactly."
1198000,1199000," Yeah."
1199000,1201000," It's interesting."
1201000,1208040," Oh, see, what about ruining the game economy by selling too many materials into town?"
1208040,1211960," Like if you sell too much bread in a town, you could bankrupt the baker."
1211960,1215120," Some of these types of systems already exist."
1215120,1219440," But the quake impacts of them across the world."
1219440,1222480," I feel like it would be self balancing to a point, right?"
1222480,1230240," Because if there's a fixed amount of resource, anytime someone amasses too much, someone's"
1230240,1231960," going to be gunning for them."
1231960,1236360," Oh, so like you have like assassins coming after you or whatever."
1236360,1237360," Yeah."
1237360,1238360," Something like that."
1238360,1239360," Yeah."
1239360,1240840," If you have to actually cart your goods around."
1240840,1244280," Oh, that's a really interesting thing."
1244280,1250600," So you add that you just add these like these realism counterbalances to the ways that people"
1250600,1251600," will try to break the game."
1251600,1255720," And it's obviously something that will be broken in a new way every wipe."
1255720,1258320," It would have to be really, really hard."
1258320,1259320," It's the kind of game."
1259320,1260720," It would have to be like realism hard."
1260720,1263360," It's the kind of game that you could play forever."
1263360,1265120," Yeah, pretty much."
1265120,1266120," Yeah."
1266120,1270800," Anyways, the discussion questions for this topic are what are the likely applications"
1270800,1273480," and limitations of this type of technology?"
1273480,1276480," What kind of difference would it make in people's lives if they had this kind of AI"
1276480,1279120," assistant?"
1279120,1285280," The most interesting like actually use it myself, use case that I think I saw was that"
1285280,1286760," the groceries one."
1286760,1290960," Yeah, because we've talked like there's been there's been oh, this fridge will like reorder"
1290960,1294320," milk for you or whatever."
1294320,1296280," But that seems to have kind of gone away."
1296280,1298200," I don't know if it didn't work that well or what?"
1298200,1299200," I mean, probably."
1299200,1301760," But I haven't heard people talk about it in like a long time."
1301760,1302760," They're fridges."
1302760,1306080," So they were made by appliance manufacturers, which is probably true."
1306080,1310040," Tell you how good the software was."
1310040,1313960," But like I also know a lot of people that say like one of the most annoying things they"
1313960,1318280," have to do every week is like figure out what the heck they're going to eat."
1318280,1321320," So if you can just tell it like I like these things, I need groceries for a week and it"
1321320,1322560," can just figure it out for you."
1322560,1325160," I think a lot of people would just be happy with that."
1325160,1326160," I don't know."
1326160,1329160," And if it can actually order the groceries for you and they just like show up."
1329160,1333080," And then what's great is the longer you interact with it, the better it gets."
1333080,1335080," Because you can say this was great."
1335080,1336080," This was trash."
1336080,1338600," This was a seven out of 10."
1338600,1340200," This was too hard to cook."
1340200,1341480," This was too boring to cook."
1341480,1345760," If that's a metric that you care about, I don't have the right tools to cook this one."
1345760,1347920," Different things like that."
1347920,1352120," There's a lot of there's a lot of sort of media, whether it's games or movies that people"
1352120,1354440," are pointing out is similar to what we've been talking about."
1354440,1356520," It's pretty similar to the premise of free."
1356520,1357520," It's a fun stuff that's been around forever."
1357520,1358520," Yep."
1358520,1361840," The exciting right now is that there's a path to it."
1361840,1362840," Yeah."
1362840,1368440," A real realistic path to this gaming experience existing because up until now."
1368440,1371080," At levels of depth that we haven't really seen."
1371080,1377680," We've reached a point where creating a next generation gaming experience has become functionally"
1377680,1378680," impossible."
1378680,1380360," I mean, look at the budget."
1380360,1382640," Look at the time they spent on GTA 5."
1382640,1383640," Do you?"
1383640,1386960," Look at how long CD Projekt Red was working on Cyberpunk."
1386960,1391160," Look how long they've been working on the next generation Witcher game because to hand"
1391160,1399520," craft every element of the environments and interactivity and questing and items and whatever"
1399520,1404920," it is is no longer feasible if you're trying to make a bigger game than what came last."
1404920,1410360," Especially now that games as a service is such a pervasive concept within the industry"
1410360,1415480," because GTA 6 doesn't just have to be bigger than GTA 5."
1415480,1421080," It has to be bigger than GTA 5 plus the 10 flipping years of work that they've done on"
1421080,1424200," GTA 5 since they launched it."
1424200,1426080," It's actually impossible."
1426080,1427080," It's pretty ridiculous."
1427080,1428080," You can't."
1428080,1431280," You can't catch up to yourself."
1431280,1433240," There's also been running for 10 years."
1433240,1436640," There's also reward systems in games that are holding that type of stuff back."
1436640,1443320," This is a slightly different conversation but like CSGO, CSGO 2 or whatever is coming."
1443320,1446840," Don't get access because I'm not a cool streamer person."
1446840,1452800," But one of the first things in their announcement was talking about how yes, don't worry, you'll"
1452800,1455200," be able to keep your skins."
1455200,1458080," That doesn't work that great for every game."
1458080,1459960," It does work really well for Counter Strike."
1459960,1462120," But where's my oblivion horse armor now?"
1462120,1463120," Yeah."
1463120,1465000," What if the next game doesn't have horses?"
1465000,1468560," And so they don't want to create, oh yeah, you don't want to create an environment where"
1468560,1475400," people feel like, well, I would be a whale and I would spend thousands or tens of thousands"
1475400,1476400," of dollars on this game."
1476400,1479560," But there's a new one coming and I can't take my stuff with me."
1479560,1484520," And you see the kind of backlash that developers are getting from, you know, oh, well, we're"
1484520,1487880," going to do a new one and forget about your old stuff."
1487880,1489960," Oh man, shoot, who was it?"
1489960,1490960," Over?"
1490960,1491960," Not Overwatch."
1491960,1492960," No."
1492960,1503600," The new version coming old version turned off game."
1503600,1504600," Hold on."
1504600,1505600," Crap."
1505600,1507320," That's why Tarkos wipe system is great."
1507320,1510200," Yeah, I think it just needs to wipe like often."
1510200,1511200," Is that the one?"
1511200,1512840," A lot of people are saying arc."
1512840,1513840," I don't know much about it."
1513840,1517400," Yeah, I think people are upset about art because they have a new one coming and then"
1517400,1523280," they uploaded a remaster or they released a remaster of the original, even though the"
1523280,1529240," second one is coming, but then they wanted to charge for the remaster and they were"
1529240,1532000," going to disable access to the first one."
1532000,1540240," So essentially it was like a forced upgrade to like arc 1.1 when arc two was coming or"
1540240,1541240," something like that."
1541240,1542240," That's gross."
1542240,1544960," Yeah, so that's not quite related to what we were talking about actually now that I"
1544960,1551320," think about it a bit more, but it's a way that game developers are going to have to"
1551320,1554600," figure out or it's an example of how game developers are going to have to figure out"
1554600,1559480," how to manage this relationship as they rev their software knowing that their previous"
1559480,1567360," games as a service either isn't gone or either is gone and they have to figure out how to"
1567360,1571960," smooth that over or isn't gone and they have to incentivize people to move on to the next"
1571960,1572960," thing."
1572960,1576560," So ultimately it's not just a remaster, but you have to repay for all of the DLCs."
1576560,1577560," Nice."
1577560,1578560," That's ridiculous."
1578560,1582480," Speaking of moving on, why don't we talk about our next big, oh, hold on a second."
1582480,1584440," Do we want to jump to a non AI?"
1584440,1589400," Riley says Luke, look at this quote unquote, a really big deal."
1589400,1594440," Dolly is a free open source chat GPT style AI model."
1594440,1595440," Yeah."
1595440,1596440," Oh."
1596440,1603040," So we've we've talked about a few different open source chat GPT style model."
1603040,1607280," Oh, this is just what you're talking about where you bring the whole processing load."
1607280,1608280," Locally."
1608280,1609280," Yeah."
1609280,1611440," So there's a couple of these that are already out."
1611440,1617760," I think this is literally trained off of the predecessors like Lama and Alpaca."
1617760,1621480," I think it's just a like better, more advanced version of those."
1621480,1626160," I haven't looked super deeply into this, but I do believe it's essentially the same deal,"
1626160,1630360," but like just much stronger than Lama and Alpaca were."
1630360,1632200," All right."
1632200,1635200," Let's talk about really big deal."
1635200,1636200," Yeah."
1636200,1637640," Like I haven't looked."
1637640,1641840," I haven't like downloaded this and ran it myself yet, but as far as my understanding goes,"
1641840,1644800," it's just like a way more advanced version of those."
1644800,1646800," All right."
1646800,1648760," Let's do it."
1648760,1649760," Do what?"
1649760,1650760," The one."
1650760,1651760," The one."
1651760,1652760," Yep."
1652760,1653760," We have to talk about Twitter."
1653760,1654760," We're just going straight down the list."
1654760,1655760," Let's do it."
1655760,1661360," Well on Musk pivots to AI, you know, he was talking about the everything app in the past."
1661360,1665080," So if you're doing an everything app, then you have to chase the flavor of the month"
1665080,1666080," all the time."
1666080,1668920," And that means right now chasing AI."
1668920,1674720," Musk has recently hired talent from Google subsidiary DeepMind and purchased around 10,000"
1674720,1684240," GPUs in an apparent pivot towards development of a chat GPT rival at the or some other AI"
1684240,1688160," based thing, maybe say open AI, not chat GPT."
1688160,1692480," At the same time, Twitter Inc has been folded into X Corp."
1692480,1693680," That's an interesting one."
1693680,1698680," One of two corporate entities created in March alongside X dot AI."
1698680,1702000," It's unclear precisely what form this new AI project will take."
1702000,1707080," I genuinely don't know anyone that is confident in what the heck they would be doing."
1707080,1710960," But it is likely it likely has something to do with Elon Musk proposed everything app"
1710960,1713760," as we mentioned earlier, which he calls X."
1713760,1720360," According to Musk, he wants to make the X app analogous to we chat in terms of functionality."
1720360,1725880," Musk has announced that Twitter slash X Corp will now be auto replying to press inquiries"
1725880,1730040," with poop emojis, making it difficult to get straight, a straightforward comment on the"
1730040,1732200," future direction of the company."
1732200,1733280," Very cool."
1733280,1735600," Elon also announced Twitter subscriptions."
1735600,1741440," Creators can charge followers for exclusive long form tweets and hours long video or shorter"
1741440,1743320," up to hours long video."
1743320,1749920," The first year, the first year, the first year, the first year, the first year, the first year."
1749920,1758040," Can I pitch a theory here?"
1758040,1761960," I feel like a lot of the other coverage and conversation that I've seen around this has"
1761960,1766480," been what game of 4D chess is he playing?"
1766480,1773080," What will be the vision for the everything app or whatever else it is?"
1773080,1776120," I actually think it is way simpler than that."
1776120,1785920," Here's my cynical, the simplest answer is probably the correct answer theory."
1785920,1788680," I think he wants to unload Twitter."
1788680,1792440," So it makes sense to fold it into something else."
1792440,1797880," So now it's X Corp, which is cool or something."
1797880,1810440," I think that by tying X Corp to this everything app/it's working on AI kind of BS, Silicon"
1810440,1815520," Valley startup kind of nebulous, cool factor brand."
1815520,1819520," There's more than 2000 AI startups in the last week, if I remember correctly."
1819520,1821320," So it makes sense?"
1821320,1829080," So creating a perceived value by throwing his very loud noise making skills at a really"
1829080,1836160," big buzzword could give him an opportunity to dump Twitter before anyone realizes that"
1836160,1841400," they're not actually doing anything other than buying GPUs, which has also been in the"
1841400,1845960," headlines because NVIDIA has been talking about how cryptocurrency stupid, AI is our"
1845960,1846960," future."
1846960,1848960," Everyone needs to buy GPUs for AI."
1848960,1851200," So we're in video, let's go."
1851200,1853200," There are other processors for AI."
1853200,1856320," I mean, NVIDIA is very dominant in the space right now, but they are not going to be the"
1856320,1858480," only one forever."
1858480,1865680," So I actually think it's just the simplest and why would he avoid press inquiries?"
1865680,1871000," Well, because press ask uncomfortable questions, man, that interview."
1871000,1872280," I haven't watched it."
1872280,1873840," I've watched some clips from it."
1873840,1875400," I've been told I should watch it, but I haven't watched it."
1875400,1877320," It's pretty rough."
1877320,1882440," Because the press asks uncomfortable questions and doesn't just ask them, but expects a real"
1882440,1883440," well-fought out answer."
1883440,1886320," They're not just going to accept whatever stupid thing you say."
1886320,1894120," So by stonewalling any serious inquiry about what's going on, he gives himself the only"
1894120,1899440," speaker's gavel or speaker's staff or whatever thing the speaker holds in this particular"
1899440,1907240," weird timeline we're on, allowing himself to build this narrative of what Xcorp/Twitter/VHS"
1907240,1914080," dash XAI actually is under this shroud of secrecy where actually it's just doing weird"
1914080,1918080," little proofs of concept with engineers, it borrows from Tesla or whatever."
1918080,1923680," And then hopefully he can find someone stupid enough to put a bunch of investment money"
1923680,1929240," into this so that he can dump his share somehow and just get the crap away from this dumpster"
1929240,1930240," fire."
1930240,1935000," I think he's just, I think this is just a loss minimizing strategy."
1935000,1940400," I think it's maybe it's just because I'm a very cynical person at this point, but it"
1940400,1944840," seems pretty transparent to me."
1944840,1949960," What go in line with a move that I've seen from a couple little startups recently, which"
1949960,1958320," is why they find an engineer that they feel like they can label as a superstar like LLM"
1958320,1961160," AI machine learning engineer."
1961160,1964520," They pay them big megabucks to come on board."
1964520,1968600," They buy a ton of GPUs, they slap a label on their project and they just try to flip"
1968600,1971440," it like literally like that week."
1971440,1975200," There's some flips that have been happening very, very fast."
1975200,1980800," There's also big money in this type of engineering right now because, you know, Twitter buying"
1980800,1991000," 10,000 GPUs, these are expensive like a 100 big super chip, very big money like $45,000"
1991000,1993320," on eBay graphics cards right now."
1993320,1995320," $45,000 or $45,000."
1995320,1997320," $45,000."
1997320,1999120," Is that just scalping that's going on right now?"
1999120,2000800," Like is this a thing?"
2000800,2001800," Yeah."
2001800,2002800," How much is a hopper?"
2002800,2006520," Let me see if I can find it."
2006520,2008120," H100 GPU."
2008120,2009720," Let's go."
2009720,2013360," $42,000 for a Tesla H100."
2013360,2015160," H100, sorry, not A100."
2015160,2017880," Yeah, that's the last gen you're thinking of."
2017880,2021160," But yeah, I don't think these were worth that much before."
2021160,2029880," Yeah, probably not because the problem is a lot of these companies that, you know, some"
2029880,2035000," of them might just be trying to cash in on like the .com 2.0 hype kind of thing."
2035000,2040440," Some of them also have very good ideas and they need these GPUs to power those ideas and"
2040440,2042320," they can't get them."
2042320,2043320," They got investor money."
