start,end,text
1092320,1094320," I'm the first person to jump on that train."
1094320,1095760," And I don't feel bad for them at all.\""
1095760,1097280," No, I would feel bad for them."
1097280,1099120," None of this is feeling bad for them."
1099120,1100720," A lot of this is understanding."
1100720,1103200," And not understanding me like, \"Oh, it's okay."
1103200,1103760," It's okay.\""
1103760,1111120," No, it's the classic thing of a web company that is valued purely on scale."
1111120,1117360," And then when scaling becomes difficult or your costs start ramping to a certain degree,"
1117360,1118960," you need to start making money."
1118960,1123680," And often how they start doing that is ugly."
1123680,1128000," And when he says need to start making money,"
1128000,1133440," I don't think either Luke or I would make the argument that Google does not make enough money."
1133440,1134560," No, no, no, no."
1134560,1138320," But they do need to make money."
1138320,1141280," Because if they don't make money on a given project,"
1141280,1145280," they're going to do Google things and they're going to shut it down."
1145280,1145520," Yeah."
1147200,1151680," So, yeah, they're going to make it make more money."
1151680,1155120," And 4K is really expensive, like we've already talked about."
1155120,1163920," And they have done actually a lot of research figuring out that almost no one actually cares,"
1163920,1167600," which is potentially an uncomfortable thing to hear."
1167600,1169360," It's something that Flowplane ran into."
1169360,1174560," We had a bunch of conversations with users and with creators."
1175440,1177760," One of the original ideas of Flowplane was like,"
1177760,1180160," \"Hey, we're going to offer better quality everything.\""
1180160,1182560," And that's going to be a huge selling point to the platform."
1182560,1186800," People are going to want to join because their content will have never looked or sounded as good online."
1186800,1190720," And users are going to want to subscribe because they can see their creator's content"
1190720,1193600," and in higher quality and they can hear it in higher quality."
1193600,1194880," Which makes a big difference."
1194880,1196400," We've tried to matters."
1196400,1197360," Oh, it super does."
1197360,1200240," Your video can look as good as you want."
1200240,1201840," If your audio sucks, no one's going to watch it."
1201840,1202960," Did anyone care ever?"
1202960,1204720," Like even once?"
1204720,1204960," No."
1204960,1206640," We have actually..."
1206640,1207520," That's not true."
1207520,1208720," We have one person who cares."
1208720,1209200," Garbage time."
1209200,1210240," Garbage time."
1210240,1212240," Garbage time cares that it sounds good."
1212240,1213200," And that's great."
1213200,1215360," That's awesome."
1215360,1220000," I love and appreciate that because boy, howdy did we put some work into it"
1220000,1221760," and it really didn't pay off."
1221760,1224000," Hey, it is now."
1224000,1224400," It is."
1224400,1225520," Yeah, it is now."
1225520,1229040," I mean, from like a purely like dollars and cents standpoint."
1229040,1229680," Yeah, not so much."
1229680,1230720," I don't think it's paying off."
1230720,1233760," But at least we get to feel warm and fuzzy about it."
1233760,1234880," Yeah, we've stuck to our guns."
1234880,1236080," It still looks and sounds good."
1236080,1238560," There's people in each other who are like, \"Oh, I care.\""
1238560,1239200," And you know what?"
1239200,1239680," You might."
1239680,1241840," You might be, if I remember correctly from the video,"
1241840,1245520," that I am probably going to misquote, so I'm sorry."
1245520,1247360," You might be the, what was it?"
1247360,1252000," 1.5% of people who actually care."
1252000,1255280," It's such a tiny percentage of people."
1255280,1256800," YouTube ran some experiments"
1256800,1259760," where they started just changing people's settings."
1259760,1262000," And they would set them to way lower."
1262000,1263600," Like 480, I think."
1263600,1264080," Yeah."
1264080,1266480," People that were running at 4K, they changed it to 480."
1266480,1268800," And it was like, \"I'm going to misquote the percentage."
1268800,1270080," I'm sorry, I don't remember.\""
1270080,1273200," I think it was like 1.5% of people actually changed it back."
1273200,1279840," So you wonder, you wonder why the, there's no persistent default"
1279840,1284720," video quality anymore and why they default to such a low video quality."
1284720,1291520," It's because you are a discerning individual and notice the difference."
1291520,1294560," And I can certainly tell the difference."
1294560,1296320," Like, I get it."
1296320,1297040," I'm with you."
1297040,1302480," But my aunt, there is no way."
1302480,1305360," My sister, love her to pieces, bless her heart."
1305360,1310960," She wouldn't be able to tell a 480p YouTube video from a 1080p YouTube video."
1310960,1313040," Maybe not even from a 4K YouTube video."
1313040,1315920," She's just, she doesn't care."
1315920,1317200," It doesn't matter."
1317200,1320560," I'm actually, I'm actually pretty proud, proud of that whole stat"
1320560,1322960," because I'm rather certain it happened to me and I noticed."
1322960,1328560," Because I was like getting really annoyed that YouTube kept on looking like junk."
1328560,1328880," Yeah."
1328880,1331360," And I'm used to launching on full plane so I could tell."
1331360,1335040," So I kept changing it back up and I was like, \"What is going on?\""
1335040,1336960," And I remembered that there used to be the default setting."
1336960,1338480," So I was like hunting for it and I couldn't find it."
1338480,1339280," I was like, \"Something's wrong.\""
1339280,1344480," I'm pretty sure I don't know at all, but I'm pretty sure you can teach it."
1344480,1345840," I think you can teach it."
1345840,1346560," I think so."
1346560,1350320," I think if you keep forcing it to go up, it'll naturally slowly increase."
1350320,1352400," I'm pretty sure mine defaults to 4K."
1352400,1352960," Yeah."
1352960,1353520," Yeah."
1353520,1355520," I've noticed that behavior."
1355520,1359040," So if you actually care, maybe do it."
1359040,1365280," You know what's annoying to me is that I'm probably going to end up with a ton of"
1365280,1369520," YouTube premium subscriptions now because all the different,"
1369520,1371840," depending on which profile I'm logged into,"
1371840,1376640," because a lot of the time I'm not necessarily using YouTube for leisure."
1376640,1378560," I'm actually using it for work."
1378560,1382800," I'm checking a video or I'm finding a timestamp so I can send it to an editor or"
1382800,1384320," whatever else it is I'm doing."
1384320,1387840," And I've complained about this to YouTube many times,"
1387840,1391760," but something about the way that the sessions are handled"
1391760,1396080," makes it so that when you click out of Creator Studio onto a video,"
1396080,1397200," you get served an ad."
1397200,1399520," I kid you not 100% of the time."
1399520,1404960," Like every single time I get an ad while I'm working,"
1404960,1408800," trying to watch, like, get something out of my own video,"
1408800,1410960," which as far as I know,"
1410960,1413840," wasn't that against Google's terms of service at some point,"
1413840,1415040," clicking your own ads?"
1415040,1416480," I think it always has been."
1416480,1420400," Like you would think logged into my own account,"
1420400,1426640," I would not get an ad on my own video because clearly, clearly,"
1426640,1429120," that is self-dealing, clearly, right?"
1429120,1432400," And it's, this isn't me just saying,"
1432400,1434720," oh, well, there should be different rules for me and for other people."
1434720,1437120," I'm saying from a common sense standpoint,"
1437120,1439520," you shouldn't pay me whatever it is,"
1439520,1444640," 35 or 45% or whatever of my own ad consumption."
1444640,1446400," Duh, right?"
1446400,1448080," But it does."
1448080,1449440," Something that it does serve."
1449440,1451760," The crap out of me is I use the different like,"
1451760,1456240," Google profile things for my browser."
1456240,1456800," Yes."
1456800,1458480," So I have like a work one, I have a personal one,"
1458480,1459680," I have other various work ones."
1459680,1461280," Yeah, ready to get premium for all of them."
1462080,1464960," Because otherwise you're going to have ads everywhere"
1464960,1466640," and you're not going to be able to watch 4K."
1466640,1467360," Yeah."
1467360,1469920," So like I have premium on my personal one,"
1469920,1473280," but in the relatively rare occasion that I open YouTube on my work one,"
1473280,1475040," it splashes me with an ad right away."
1475040,1477520," And then I have to throw the video that I wanted to watch for work"
1477520,1478880," into my personal YouTube,"
1478880,1480720," which means that it gets lost from the history."
1480720,1482880," And when I need to find it later, it's annoying."
1482880,1488400," I'm just like, man, if I'm actively signed into one premium account on this computer,"
1488400,1491840," like, it's not like I'm sharing it with other devices."
1491840,1494400," It would be nice if it made it so that it wouldn't serve ads on all of them."
1494400,1494560," But..."
1494560,1496000," Riddle me this."
1496000,1496400," Whatever."
1496400,1498160," Where's your line?"
1498160,1504720," If YouTube said, no, 1440p and up, that's premium now."
1504720,1508480," What if they said 1080p and up is premium?"
1508480,1510880," 720 is more than anyone should need."
1510880,1515600," Where's the line where you kind of go from, okay,"
1515600,1520320," I could kind of understand this from an infrastructure cost scaling standpoint to..."
1520320,1520960," Oh, okay."
1520960,1522960," No, this is bull (beep)"
1522960,1525360," I won't take it anymore at..."
1525360,1529440," You know, walk me through your reaction at each stage."
1529440,1531120," So we've already got your 4K reaction."
1531120,1532080," Yeah."
1532080,1534080," Let's say they cut off 1440p."
1534080,1536640," That's also very reasonable, in my opinion."
1536640,1537200," In your opinion."
1537200,1537680," Okay."
1537680,1538160," Okay."
1538160,1543760," I mean, 1440p is not nearly the increase in data rate that 4K is."
1543760,1546320," It's, I think it's about double 1080p, if I recall correctly."
1546880,1552240," That's 2560 by 1440p is 2 megapixels-ish."
1552240,1555440," Yeah, I think it's about 4."
1555440,1558160," It's like 4 and change or something like that or close to 4."
1558160,1562480," So it's about double, but it's not 4X, which is, you know, good."
1562480,1566960," Yeah, I still think that's in a premium tier of resolutions though,"
1566960,1568000," if I could say that."
1568000,1571040," But YouTube's 1080p looks like dog crap."
1571040,1571920," It does."
1571920,1573600," So 1440p..."
1573600,1574960," But it's also a free platform."
1575840,1576800," Yeah."
1576800,1579920," Is it free if you pay in your time with ads?"
1579920,1581120," So it's only sort of free, right?"
1581120,1584800," Like there's, to be clear, I'm playing devil's advocate a little bit here."
1584800,1587440," I don't necessarily disagree with Luke."
1587440,1590880," It's free in the sense that it is broadly available-"
1590880,1591840," Don't have monetary exchange."
1591840,1592480," Exactly."
1592480,1594640," You don't need to own a credit card to use it."
1594640,1596480," You don't need to be an adult to use it."
1596480,1598160," You can be anyone anywhere in the world,"
1598160,1599920," as long as you don't have an oppressive government,"
1599920,1601760," the blocks access to it or whatever."
1601760,1608880," And you can benefit from the wealth of creation and knowledge that is on YouTube,"
1608880,1609760," which is great."
1609760,1610960," It's amazing, right?"
1610960,1613840," But it's not free."
1613840,1614880," Really."
1614880,1617680," There's an interesting comment in Flowplane."
1617680,1620160," A lot of people are saying 1080p is their line."
1620160,1622560," And I see one person who said,"
1622560,1625520," \"10/8p should be free because competition said so.\""
1625520,1627680," So here's where I'm going to throw a bit of a muggy bunch of things."
1627680,1628480," What competition?"
1628480,1629520," Exactly."
1630160,1633920," So this is where my line is actually a lot lower"
1633920,1638160," because ultimately I'm going to end up continuing to use it"
1638160,1642080," because there's content on YouTube that I cannot access elsewhere,"
1642080,1646160," including I've seen an example from you about fixing a washing machine."
1646160,1650240," I fairly recently had to fix my dryer, my clothes dryer."
1650240,1651040," There you go."
1651040,1653680," How was I going to do that without YouTube?"
1653680,1655360," To be completely honest, I wasn't."
1655360,1658800," You were going to pay someone like $400 to come and replace"
1658800,1660800," some stupid little $20 part."
1660800,1661520," Yeah."
1661520,1662480," That's what you would do."
1662480,1664480," The like coin collection thing."
1664480,1665040," No, yeah."
1665040,1667920," The coin collection thing was like jammed."
1667920,1669920," And in a lot of them, you can access it from the front."
1669920,1672480," In mind, you have to take the entire thing apart."
1672480,1673360," It's a huge pain."
1673360,1678720," And there was like the manual that you could read."
1678720,1682720," And I was like, \"Wow, I'm going to break this for sure.\""
1682720,1686560," Or there's the YouTube video of the dude just being like,"
1686560,1690480," \"All right, so I unscrew all these things, toss it over there, do whatever.\""
1690480,1691040," Yeah."
1691040,1694880," And it's like, okay, five to 10 minutes later, I kind of know what to do,"
1694880,1697040," and I can replay this a million times, and it's fine."
1697040,1700800," And I would have watched that in very low resolution with ads on it,"
1700800,1704080," because it's that or nothing."
1704080,1706320," Luca, is it a laundromat?"
1706320,1706960," No."
1706960,1711520," I think you meant lint collector or coin collector?"
1711520,1713200," It's called a coin collector online."
1713200,1714160," Oh, okay."
1714160,1717600," I don't know if it has like an actual name on mine."
1717600,1719280," It's called a coin collector, I don't know."
1719280,1721120," Cool."
1721120,1724320," Oh, I see what people are saying for coin."
1724320,1730480," No, it's like when it's in the wash, like little bits of things would get like"
1730480,1733680," ejected, but it doesn't want to go down the water pipe."
1733680,1737920," So it's like a mesh filter that collects like things."
1737920,1740720," I have never cleaned that on mine."
1740720,1742000," Did you say it was your dryer?"
1742000,1743280," Why does it have water in it?"
1743280,1744720," Is it maybe it was a washer?"
1744720,1745840," It's been a while since I did."
1745840,1746160," Okay."
1746160,1749920," Do you put water in your dryer?"
1749920,1752560," Because it probably takes a long time."
1752560,1754000," I think you're using this wrong."
1754000,1755120," A long time."
1755120,1756480," Yeah, that's probably why it broke."
1756480,1760560," Yeah, no, sorry."
1760560,1762160," It's been like quite a bit."
1762160,1762880," So where's your line?"
1762880,1763680," 720p?"
1763680,1767440," See, this is where it gets complicated,"
1767440,1772880," because even if it was 480, there are use cases where I would still use it."
1772880,1774960," Right, but what if you were trying to follow a tutorial,"
1774960,1778560," like a software tutorial at 480p, and you can't read the bloody text?"
1778560,1781360," But not everything that I would do is watching a software tutorial."
1781360,1785200," I'm also trying to devil's advocate a little bit, but not too much,"
1785200,1788720," because with the dryer example, I could have, or whatever it was,"
1788720,1793440," the thing turns out it was a waffle iron."
1793440,1798240," With the closed dude to things machine that I have."
1798240,1798800," With an oven."
1801760,1804160," I would have watched that in 480."
1804160,1807840," I don't know if it would have been like functional to watch below 480."
1807840,1808640," Sure."
1808640,1813040," But like, if it's a free thing, if when it starts playing an ad,"
1813040,1816080," I can just put my phone down and start grabbing my tools or whatever."
1816080,1820000," And when it's done playing an ad, I can start trying to follow the tutorial."
1820000,1824560," I'm going to still use the service, because there's nothing else out there like it."
1824560,1826320," What is it even called?"
1826320,1827200," Daily motion?"
1827200,1828560," That's not a realistic competitor."
1828560,1829520," Yeah, I get real."
1829520,1829760," Yeah."
1830960,1832000," So like I."
1832000,1835840," Vimeo has gone far down the we are just a paid platform."
